#{"t_start": 1624594551.5078156, "env_id": null}
r,l,t
96.07328,201,225.634577
-57.239758,201,225.63459
51.812973,201,225.634603
161.91057,201,225.634616
177.32408,201,225.634629
-11.847028,201,225.634642
-52.82742,201,225.634655
87.838,201,225.634668
-6.5190797,201,225.634681
6.0992126,201,225.634695
78.13734,201,225.634708
17.669271,201,238.206552
136.08415,201,238.206626
18.298185,201,238.206643
-137.22417,201,238.206657
57.55049,201,238.206671
19.100504,201,238.206684
12.116646,201,238.206697
79.09606,201,238.20671
-48.57335,201,238.206723
-4.233948,201,238.206735
-28.293097,201,238.206748
-19.008198,201,238.206761
9.775417,201,238.206773
-60.914562,201,238.206786
94.04596,201,238.206799
-7.088519,201,238.206811
14.817093,201,238.206824
4.0987372,201,238.206836
-28.83355,201,238.206849
-19.486034,201,238.206861
60.65201,201,249.693328
-29.00573,201,249.693404
31.288124,201,249.693421
102.99926,201,249.693435
42.17514,201,249.693449
-22.20845,201,249.693462
0.7335484,201,249.693475
-9.010724,201,249.693487
91.70664,201,249.6935
-28.127863,201,249.693512
60.268482,201,249.693525
-95.61736,201,249.693537
7.9903398,201,249.69355
-2.8463554,201,249.693562
97.08356,201,249.693575
-1.430889,201,249.693587
-26.118488,201,249.693599
-0.7402804,201,249.693612
-1.7361181,201,249.693625
17.258385,201,249.693637
7.9845047,201,261.287934
45.10034,201,261.288012
-39.664753,201,261.288029
53.84511,201,261.288043
183.89967,201,261.288056
19.655176,201,261.28807
-4.3481975,201,261.288083
-86.16978,201,261.288095
-10.826242,201,261.288108
123.538445,201,261.288121
-16.700268,201,261.288134
56.42712,201,261.28815
93.910934,201,261.288167
-75.80248,201,261.288186
-46.37084,201,261.288204
-11.36963,201,261.288223
23.457706,201,261.288245
34.99859,201,261.288268
-67.89469,201,261.288289
-2.0251641,201,261.288305
33.725555,201,273.038593
-6.228928,201,273.038668
4.579429,201,273.038686
47.966785,201,273.038701
30.174908,201,273.038715
43.227882,201,273.038728
-98.34742,201,273.038742
79.62695,201,273.038755
7.479079,201,273.038768
-8.619733,201,273.03878
-72.07791,201,273.038793
-63.471756,201,273.038806
5.0426636,201,273.038819
-50.486988,201,273.038831
67.47877,201,273.038843
93.407005,201,273.038856
44.367016,201,273.038869
-4.6784697,201,273.038882
-23.135359,201,273.038895
21.481197,201,273.038908
49.13534,201,285.547838
9.896359,201,285.547938
-4.19885,201,285.54797
-7.0388637,201,285.547997
-37.409622,201,285.548023
72.09552,201,285.548048
-10.172615,201,285.548074
71.465126,201,285.548099
-36.903362,201,285.548124
4.0181,201,285.548149
108.85733,201,285.548175
12.521794,201,285.548199
-3.9678717,201,285.548224
-50.29439,201,285.548248
89.36748,201,285.548273
-64.42117,201,285.548298
32.30509,201,285.548323
34.28099,201,285.548348
31.061419,201,285.548372
18.214132,201,285.548417
-2.315503,201,297.262885
-27.201021,201,297.262966
34.16325,201,297.262987
212.70296,201,297.263001
-10.887062,201,297.263014
-70.398415,201,297.263027
121.6399,201,297.263039
-3.8909905,201,297.263052
12.128833,201,297.263064
-87.550606,201,297.263077
-1.0310138,201,297.26309
6.1500115,201,297.263102
31.535542,201,297.263115
114.773766,201,297.263127
74.288155,201,297.263141
168.92108,201,297.263154
25.016174,201,297.263166
-12.101122,201,297.263179
29.512602,201,297.263192
-29.686571,201,297.263205
59.991814,201,308.985602
10.092738,201,308.985681
11.252439,201,308.985697
121.69977,201,308.985711
57.458965,201,308.985724
95.627014,201,308.985737
17.520891,201,308.985749
81.09283,201,308.985762
-17.864359,201,308.985775
68.71884,201,308.985787
53.960518,201,308.9858
-0.7971708,201,308.985813
26.782042,201,308.985825
28.632738,201,308.985838
-109.243576,201,308.985851
31.840906,201,308.985863
72.280624,201,308.985876
3.0906181,201,308.985888
38.721607,201,308.985901
69.7957,201,308.985914
0.12138494,201,321.63397
28.566284,201,321.634047
-38.646496,201,321.634064
105.639854,201,321.634078
15.167387,201,321.634092
-53.533695,201,321.634105
-4.0036097,201,321.634117
-18.125303,201,321.63413
48.32988,201,321.634143
45.470222,201,321.634156
5.3069506,201,321.634169
29.097824,201,321.634181
52.179996,201,321.634194
13.132932,201,321.634207
-44.58219,201,321.63422
3.9611728,201,321.634232
56.16188,201,321.634244
39.612488,201,321.634257
43.547012,201,321.63427
-39.383656,201,321.634283
-124.35056,201,333.591119
16.70764,201,333.591194
16.131212,201,333.591211
21.478958,201,333.591225
30.344212,201,333.591239
-9.509303,201,333.591252
45.351414,201,333.591265
16.8179,201,333.591278
18.470518,201,333.591291
-80.31636,201,333.591304
118.68708,201,333.591317
13.50365,201,333.59133
11.731932,201,333.591343
170.27328,201,333.591356
24.768301,201,333.591369
41.4221,201,333.591382
17.827274,201,333.591395
9.487437,201,333.591408
-18.754774,201,333.591421
22.976812,201,333.591435
-9.782047,201,345.460672
7.689282,201,345.460741
19.29009,201,345.460758
-18.55773,201,345.460772
-11.477883,201,345.460785
-2.8666143,201,345.460798
10.190974,201,345.460817
-17.375858,201,345.46083
26.747011,201,345.460843
-8.672203,201,345.460856
-113.30508,201,345.460869
24.754745,201,345.460882
-58.12693,201,345.460894
5.7304144,201,345.460907
-42.079304,201,345.460919
48.21175,201,345.460932
68.88171,201,345.460945
62.10145,201,345.460958
-16.232533,201,345.460972
51.072945,201,345.460985
58.304047,201,357.475094
25.801498,201,357.475201
19.796486,201,357.475228
44.17551,201,357.475248
5.1790934,201,357.475268
-36.77568,201,357.475288
64.83154,201,357.475309
38.47486,201,357.47533
-9.364576,201,357.475351
28.11464,201,357.475373
30.237146,201,357.475393
21.989872,201,357.475413
-12.696488,201,357.475433
18.049282,201,357.475452
44.945843,201,357.475471
25.05552,201,357.47549
-12.701343,201,357.47551
30.052277,201,357.475529
21.254135,201,357.475548
94.65944,201,357.47557
11.242622,201,369.943951
5.7370405,201,369.944033
-3.413197,201,369.944059
78.36342,201,369.944079
24.374784,201,369.9441
25.92332,201,369.944119
-110.05714,201,369.944139
-15.379408,201,369.944159
-48.616497,201,369.944178
7.134875,201,369.944197
4.6267133,201,369.944216
-34.910126,201,369.944236
34.591183,201,369.944256
82.213684,201,369.944275
-53.60573,201,369.944295
143.94812,201,369.944314
46.11817,201,369.944332
-20.89452,201,369.944351
-28.580753,201,369.94437
-100.49878,201,369.944388
19.025467,201,381.655527
16.079294,201,381.655618
63.29476,201,381.655644
36.710094,201,381.655665
16.665462,201,381.655685
-5.605419,201,381.655706
229.4277,201,381.655727
30.471659,201,381.655746
31.186302,201,381.655766
17.215084,201,381.655786
79.814835,201,381.655807
53.14584,201,381.655829
-6.0092154,201,381.655851
-11.960416,201,381.655873
37.87952,201,381.655895
-11.720504,201,381.655917
4.331859,201,381.655938
-5.6244807,201,381.655974
16.324554,201,381.655997
-6.590055,201,381.656018
27.009186,201,393.725276
45.6411,201,393.725347
42.15373,201,393.725364
35.750763,201,393.725379
18.372248,201,393.725393
-28.487532,201,393.725405
-29.311548,201,393.725418
-107.89945,201,393.725431
64.65615,201,393.725444
-34.40531,201,393.725456
-1.3169836,201,393.725469
26.016363,201,393.725482
112.492516,201,393.725494
143.06435,201,393.725507
49.50364,201,393.72552
42.76663,201,393.725533
25.668638,201,393.725546
51.194107,201,393.725558
17.21539,201,393.72557
22.164497,201,393.725583
36.76029,201,406.366135
4.84737,201,406.366208
-43.39271,201,406.366225
62.185738,201,406.366239
17.458197,201,406.366252
25.362219,201,406.366265
-10.36281,201,406.366277
11.840541,201,406.36629
7.7772985,201,406.366302
91.12476,201,406.366315
4.5543423,201,406.366328
44.356102,201,406.366341
37.344143,201,406.366355
-77.86854,201,406.36637
68.828545,201,406.366385
31.800896,201,406.366397
82.34487,201,406.36641
-49.855087,201,406.366424
-8.1553135,201,406.366437
-11.642066,201,406.366451
-6.276529,201,418.247872
5.3709846,201,418.247964
72.02282,201,418.247981
47.169613,201,418.247994
134.46327,201,418.248008
-19.672916,201,418.248021
77.16066,201,418.248033
16.561136,201,418.248046
11.023653,201,418.248058
82.759,201,418.24807
9.764356,201,418.248083
15.546319,201,418.248096
-2.6277947,201,418.248108
15.659552,201,418.248121
20.394012,201,418.248134
-25.994413,201,418.248146
-0.7001982,201,418.248158
-66.06688,201,418.248171
13.987329,201,418.248184
-0.20130953,201,418.248196
45.88361,201,430.031935
70.38248,201,430.032023
28.434921,201,430.032051
-4.6205997,201,430.032075
15.73462,201,430.032097
6.0662365,201,430.032119
7.9816613,201,430.032142
-49.517914,201,430.032164
39.697273,201,430.032186
36.6164,201,430.032208
14.177769,201,430.032228
-13.3556385,201,430.032249
21.370365,201,430.032269
-112.17002,201,430.032289
-2.5079389,201,430.032309
-0.75506514,201,430.032329
13.766066,201,430.032351
42.62388,201,430.032372
-16.234715,201,430.032394
-101.49282,201,430.032413
-45.218548,201,441.843022
22.09258,201,441.84311
-109.73911,201,441.843135
97.631584,201,441.843156
-4.6214285,201,441.843175
3.24606,201,441.843194
80.32354,201,441.843213
3.002999,201,441.843232
23.723328,201,441.843251
33.974075,201,441.84327
61.708977,201,441.843292
23.326185,201,441.843318
-41.653713,201,441.843341
2.28757,201,441.843361
-81.36689,201,441.843382
0.74851096,201,441.843401
24.450974,201,441.84342
-56.580624,201,441.843439
-125.111496,201,441.843458
45.61111,201,441.843477
-23.926304,201,454.512181
63.004604,201,454.512268
0.88289493,201,454.512294
-21.785563,201,454.512316
39.425762,201,454.512336
-47.84415,201,454.512358
13.562837,201,454.512378
2.8743875,201,454.512397
45.645775,201,454.512417
47.34471,201,454.512437
-29.06553,201,454.512457
119.28132,201,454.512476
91.27186,201,454.512496
46.62765,201,454.512517
-27.815823,201,454.512538
-15.224214,201,454.512558
67.051125,201,454.512578
28.260145,201,454.512598
1.8109349,201,454.512618
-18.843496,201,454.512637
20.212498,201,466.070217
274.40787,201,466.070291
87.33332,201,466.070308
47.983086,201,466.070323
-48.555676,201,466.070336
8.295736,201,466.07035
6.9347563,201,466.070363
63.937626,201,466.070376
112.013176,201,466.070389
8.410741,201,466.070402
-65.10043,201,466.070415
54.9337,201,466.070428
-15.132993,201,466.070441
-89.013855,201,466.070454
5.5746675,201,466.070466
37.174408,201,466.070479
-37.06296,201,466.070492
83.66582,201,466.070505
-74.45006,201,466.070519
-20.252083,201,466.070532
-21.892263,201,477.871068
-46.374107,201,477.871141
-16.419312,201,477.871158
-91.05718,201,477.871172
-11.39973,201,477.871186
28.091225,201,477.871201
45.692726,201,477.871214
2.5167642,201,477.871227
-33.031773,201,477.87124
61.13736,201,477.871253
68.5652,201,477.871266
-34.803387,201,477.871279
33.534904,201,477.871293
5.317795,201,477.871306
-5.1321816,201,477.871321
79.901924,201,477.871349
22.45725,201,477.871364
21.794771,201,477.871377
-9.714764,201,477.871389
8.09021,201,477.871402
22.449995,201,490.653414
33.391434,201,490.653505
36.733677,201,490.653533
-3.284219,201,490.653555
36.56221,201,490.653576
122.06678,201,490.653597
26.021776,201,490.653618
-38.451103,201,490.653638
75.368195,201,490.65366
31.709377,201,490.65368
-47.859333,201,490.653701
-13.178575,201,490.653723
-7.6418695,201,490.653744
30.662212,201,490.653765
-16.854141,201,490.653786
-5.888353,201,490.653806
15.209564,201,490.653826
11.609956,201,490.653847
-42.441463,201,490.653867
12.366907,201,490.653886
12.278477,201,502.532397
-5.8190975,201,502.532529
46.344448,201,502.53258
-32.37732,201,502.532624
9.069371,201,502.532663
-14.048973,201,502.532703
71.9216,201,502.532741
39.800877,201,502.532779
13.735273,201,502.532844
47.687794,201,502.532889
55.360367,201,502.532929
34.325024,201,502.532968
55.220516,201,502.533004
-5.2527575,201,502.533042
52.995834,201,502.533082
39.43241,201,502.533121
13.778459,201,502.533162
-49.495617,201,502.533202
9.678396,201,502.533244
45.10102,201,502.533285
38.472893,201,514.330289
7.167867,201,514.330389
0.51500505,201,514.330415
-53.54399,201,514.330437
254.96985,201,514.330458
7.5709257,201,514.330479
118.53066,201,514.330498
-106.83491,201,514.330518
-12.657811,201,514.330538
-2.6664953,201,514.330557
60.674168,201,514.330576
-8.926791,201,514.330596
99.99745,201,514.330615
77.087425,201,514.330637
12.28652,201,514.33066
-62.09593,201,514.330683
12.674042,201,514.330703
-31.414728,201,514.330723
4.0891523,201,514.330743
-16.324385,201,514.330762
7.765692,201,526.063505
25.54057,201,526.063577
35.92069,201,526.063596
107.529236,201,526.06361
28.896666,201,526.063623
8.0028105,201,526.063637
29.86673,201,526.06365
37.152393,201,526.063663
47.049034,201,526.063675
36.441677,201,526.063688
23.701797,201,526.063701
1.4776082,201,526.063713
43.483265,201,526.063726
5.0832195,201,526.063738
1.4414132,201,526.063751
11.705829,201,526.063763
55.074192,201,526.063776
-11.775817,201,526.063788
37.17745,201,526.063801
-15.06902,201,526.063814
-2.5657156,201,538.886176
13.186827,201,538.886247
68.94477,201,538.886264
-4.124678,201,538.886278
-102.657684,201,538.886292
23.681194,201,538.886305
53.571033,201,538.886318
36.11594,201,538.886331
62.19876,201,538.886344
-13.943383,201,538.886357
-3.771012,201,538.886369
10.244044,201,538.886382
-0.67028964,201,538.886395
22.923214,201,538.886407
65.63853,201,538.88642
-38.780716,201,538.886433
-7.4710007,201,538.886445
63.045578,201,538.886458
-52.146477,201,538.88647
1.2583742,201,538.886484
-30.795067,201,550.530125
-1.0239522,201,550.530199
1.5061686,201,550.530216
5.3185015,201,550.530229
26.478502,201,550.530242
39.054626,201,550.530255
5.4712534,201,550.530268
-100.800575,201,550.530281
-4.83083,201,550.530294
76.926285,201,550.530309
-6.8190966,201,550.530321
56.3139,201,550.530334
-14.621716,201,550.530347
264.2738,201,550.53036
-86.67383,201,550.530373
21.919075,201,550.530385
54.030834,201,550.530398
37.708557,201,550.530411
-32.919243,201,550.530425
-23.93974,201,550.530438
3.8156145,201,562.31131
-10.117977,201,562.311389
-51.77247,201,562.311406
10.10491,201,562.31142
71.559906,201,562.311434
99.42172,201,562.311447
130.31468,201,562.31146
-57.148167,201,562.311473
-11.636584,201,562.311486
82.15489,201,562.311498
-29.488762,201,562.31151
17.540504,201,562.311523
53.630634,201,562.311535
67.85459,201,562.311548
-15.390823,201,562.31156
-71.75395,201,562.311573
111.37231,201,562.311585
65.95581,201,562.311598
43.65702,201,562.311611
-25.65183,201,562.311623
28.163406,201,575.128012
92.59006,201,575.128082
7.094758,201,575.128098
-47.446148,201,575.128112
12.015775,201,575.128126
61.87463,201,575.128139
-4.5828457,201,575.128151
27.336575,201,575.128164
138.03496,201,575.128177
6.9477687,201,575.12819
119.5561,201,575.128203
-99.78796,201,575.128215
77.85243,201,575.128228
-14.880683,201,575.128256
41.746857,201,575.12827
48.208885,201,575.128283
92.40074,201,575.128296
-24.826258,201,575.128309
3.5454652,201,575.128322
68.54457,201,575.128335
16.081938,201,586.909684
49.385906,201,586.90976
8.638743,201,586.909777
63.01964,201,586.909791
5.8188725,201,586.909804
-17.652119,201,586.909817
64.412415,201,586.909831
13.89631,201,586.909843
57.272575,201,586.909857
21.499487,201,586.909869
-52.37028,201,586.909882
-18.565693,201,586.909895
-26.186375,201,586.909908
-0.30094102,201,586.909921
-9.486589,201,586.909935
4.392001,201,586.909949
50.90445,201,586.909962
-17.420538,201,586.909975
56.703365,201,586.909988
-49.156456,201,586.910001
223.47977,201,598.940999
-40.150105,201,598.941114
107.83382,201,598.941163
-46.73688,201,598.941204
33.448597,201,598.941243
14.91855,201,598.941281
-27.73526,201,598.941321
-18.97363,201,598.94136
124.42448,201,598.941403
0.7675457,201,598.941446
-68.92092,201,598.941489
-20.16129,201,598.94153
66.95476,201,598.941573
3.2436948,201,598.941615
47.862816,201,598.941654
36.01834,201,598.941693
-17.498516,201,598.941733
116.429855,201,598.941774
17.726917,201,598.941816
-8.781932,201,598.941858
-31.004412,201,610.640386
35.385403,201,610.640458
-46.720806,201,610.640476
-4.9718437,201,610.640489
-25.515997,201,610.640502
23.47586,201,610.640515
-16.278595,201,610.640528
-13.70547,201,610.640541
16.08071,201,610.640553
111.4962,201,610.640566
15.508908,201,610.640578
9.037071,201,610.640591
-20.607645,201,610.640603
30.758242,201,610.640615
138.04805,201,610.640628
-0.79493016,201,610.64064
-8.930038,201,610.640653
31.849916,201,610.640666
-28.0411,201,610.640678
-8.56405,201,610.640691
40.210884,201,623.047973
40.976406,201,623.048075
40.365723,201,623.048104
25.589556,201,623.048127
45.745083,201,623.048146
-7.332709,201,623.048166
21.609825,201,623.048185
-7.7799754,201,623.048204
13.42423,201,623.048222
26.6171,201,623.048241
27.765314,201,623.048262
33.967747,201,623.048283
-16.229168,201,623.048303
-2.0325432,201,623.048325
115.334404,201,623.048343
20.955652,201,623.048362
5.5869055,201,623.048383
-14.030218,201,623.048402
81.97878,201,623.048423
-2.1622512,201,623.048445
21.287573,201,634.970776
27.700487,201,634.970851
195.2758,201,634.970869
-9.96953,201,634.970884
7.9723806,201,634.970898
-49.57088,201,634.970911
15.515599,201,634.970924
-46.527073,201,634.970937
55.71199,201,634.97095
25.105885,201,634.970963
-43.694416,201,634.970975
-37.79445,201,634.970988
132.0554,201,634.971001
-16.206173,201,634.971014
-9.531942,201,634.971027
17.208138,201,634.971039
42.76156,201,634.971053
64.98872,201,634.971066
-50.490864,201,634.971078
63.603363,201,634.971092
22.993368,201,646.538929
46.29089,201,646.539001
-22.369308,201,646.539018
-26.221409,201,646.539032
123.383675,201,646.539046
82.536736,201,646.539058
22.983292,201,646.539072
83.4308,201,646.539096
27.36548,201,646.539121
-77.01395,201,646.539135
-7.702339,201,646.539149
-100.313805,201,646.539162
21.205254,201,646.539175
42.08104,201,646.539188
30.676037,201,646.539201
-45.23962,201,646.539214
51.215424,201,646.539227
25.189373,201,646.539241
-6.767011,201,646.539253
-13.2923155,201,646.539266
12.268704,201,659.220098
-36.48376,201,659.220171
24.715601,201,659.220188
-8.920193,201,659.220202
-72.00388,201,659.220215
16.814741,201,659.220228
26.866352,201,659.220241
47.060547,201,659.220253
14.458131,201,659.220266
-38.42467,201,659.220278
-14.652837,201,659.22029
21.516005,201,659.220303
-44.672432,201,659.220316
-38.4447,201,659.220328
7.005645,201,659.220341
8.055153,201,659.220353
37.059464,201,659.220366
0.7979082,201,659.220378
12.62683,201,659.220391
-47.187904,201,659.220403
48.51092,201,670.998196
9.020752,201,670.998289
52.717823,201,670.998321
-10.630738,201,670.998348
0.9884218,201,670.998374
71.7055,201,670.998399
29.538486,201,670.998425
27.594858,201,670.99845
-11.023171,201,670.998474
75.40129,201,670.9985
8.144936,201,670.998548
13.916996,201,670.998575
78.86152,201,670.9986
58.55671,201,670.998625
22.40075,201,670.99865
35.915016,201,670.998675
-33.238907,201,670.9987
-6.8996515,201,670.998725
