#{"t_start": 1625408205.6144183, "env_id": null}
r,l,t
78.255444,700,9451.040288
152.112807,700,9474.959213
41.27065,700,9499.206985
37.11438,700,9523.249165
6.478426,700,9546.874833
24.486532,700,9570.371354
20.163807,700,9594.567727
27.256133,700,9618.370337
35.160289,700,9642.723848
51.407681,700,9666.109036
39.377167,700,9690.307648
31.709027,700,9714.025948
34.960148,700,9738.148812
73.694973,700,9761.741969
92.277481,700,9785.376523
10.976353,700,9809.4977
-113.723263,700,9833.712469
70.36457,700,9856.525298
42.575622,700,9880.117898
148.296096,700,9903.177697
1.483508,700,9926.586411
26.976844,700,9950.177787
125.581407,700,9972.512087
176.722643,700,9994.949425
-0.623066,700,10018.445943
-22.849434,700,10041.289589
116.7122,700,10064.567619
37.627893,700,10087.82502
-81.013858,700,10111.067564
20.632098,700,10133.885572
46.942897,700,10156.954808
115.976525,700,10180.170691
59.581921,700,10204.530761
175.614734,700,10228.191737
-9.55177,700,10251.62789
-40.380553,700,10274.274266
39.47851,700,10298.476374
1.831745,700,10322.007824
117.950669,700,10345.874519
-154.334978,700,10369.821527
32.045237,700,10393.471054
90.436525,700,10418.138773
82.830621,700,10442.030398
64.006184,700,10465.979484
42.361203,700,10490.180373
34.810475,700,10513.467138
-24.478694,700,10536.968225
-12.459606,700,10560.850461
-0.236634,700,10585.468293
39.098691,700,10609.35276
0.059335,700,10632.924038
61.814199,700,10656.381868
-13.578067,700,10680.6422
106.378756,700,10705.206571
22.724665,700,10729.699231
5.416647,700,10753.782547
-8.249889,700,10777.58474
102.731778,700,10801.165876
15.131274,700,10824.850123
86.30881,700,10848.037277
85.904194,700,10871.364434
-101.652475,700,10895.069619
26.71798,700,10919.800361
-3.190865,700,10944.640193
47.233245,700,10969.09106
-132.942147,700,10993.098039
116.973419,700,11016.716935
36.067729,700,11039.892928
28.461211,700,11062.539905
-24.36016,700,11085.628646
43.249477,700,11108.964324
22.77895,700,11132.986206
30.694175,700,11156.807926
86.318551,700,11180.928591
0.301691,700,11205.39916
36.204556,700,11228.454011
-41.051228,700,11252.148259
77.596281,700,11275.22194
50.436252,700,11300.088877
54.728462,700,11324.360785
133.548138,700,11348.801704
-87.553918,700,11372.475393
-26.531541,700,11396.202095
44.801734,700,11420.405835
61.345831,700,11444.985072
48.480558,700,11469.197805
4.283495,700,11493.704408
61.462007,700,11517.089111
-34.614924,700,11541.125627
47.225203,700,11565.386576
95.997985,700,11588.970026
81.278127,700,11612.630186
16.061803,700,11637.181499
29.105777,700,11661.053596
76.732208,700,11685.583446
64.6119,700,11708.954045
23.627506,700,11732.984158
58.989366,700,11756.332906
111.559192,700,11780.138385
11.79042,700,11804.23945
24.564462,700,11828.06006
68.506482,700,11851.2454
37.091117,700,11874.394137
33.425454,700,11897.948176
-17.532403,700,11921.600505
184.649164,700,11945.458962
86.206816,700,11969.240362
-120.935193,700,11992.556754
112.629792,700,12016.673919
-129.182617,700,12040.142972
78.186876,700,12064.741618
33.137481,700,12088.79823
-28.941243,700,12112.575412
123.786326,700,12136.125079
39.631155,700,12160.232841
58.738508,700,12184.214555
137.316914,700,12207.56882
-96.467794,700,12231.43065
45.411467,700,12255.448503
-109.071087,700,12279.602733
-71.970394,700,12302.508801
137.692827,700,12325.68899
-97.799552,700,12349.792087
-137.253245,700,12373.91904
-20.092295,700,12397.864725
-28.805587,700,12420.879118
26.089661,700,12444.384347
49.171065,700,12468.814648
80.07457,700,12492.700567
27.671279,700,12516.550739
26.295404,700,12540.723998
1.048149,700,12564.450956
38.628719,700,12588.198053
-16.896035,700,12610.193738
32.337567,700,12632.689896
89.588425,700,12655.623845
67.386026,700,12679.804429
46.20742,700,12703.507486
42.762492,700,12726.788806
13.179179,700,12751.12125
-8.643798,700,12775.043519
46.47888,700,12798.703127
125.351714,700,12822.325053
22.064414,700,12846.229774
-18.851794,700,12870.574895
69.935917,700,12893.376914
24.833912,700,12917.41001
-107.046557,700,12941.083399
112.948664,700,12965.094031
11.459838,700,12988.659733
-6.696232,700,13012.65891
112.83942,700,13036.828221
32.678066,700,13061.710383
65.477726,700,13085.419958
-91.044074,700,13108.880483
80.234939,700,13132.286285
36.637942,700,13156.071275
3.10715,700,13180.316234
22.204793,700,13203.886666
1.564073,700,13227.842254
14.740144,700,13252.294171
31.427172,700,13276.161468
-111.71818,700,13300.427791
118.694057,700,13324.276818
-27.132581,700,13348.818882
82.920237,700,13373.051267
60.810097,700,13396.648029
254.314725,700,13420.647681
41.606755,700,13444.526305
42.800589,700,13468.235284
59.333018,700,13491.585465
68.017106,700,13515.380137
204.664204,700,13538.99479
72.017755,700,13563.516608
61.418688,700,13587.705058
93.523188,700,13611.243393
2.056041,700,13635.007015
55.187138,700,13659.357194
35.943298,700,13682.776111
17.035784,700,13707.247033
42.52183,700,13730.725629
45.542751,700,13755.267262
9.76224,700,13779.055351
176.622803,700,13802.682062
42.384214,700,13826.005585
63.616204,700,13850.129586
25.742257,700,13874.060772
7.179479,700,13898.145573
37.787686,700,13921.917837
-120.272965,700,13945.767208
30.669911,700,13969.135273
-14.937705,700,13992.997743
41.641156,700,14016.508427
36.526018,700,14040.032835
-36.825551,700,14064.255825
132.390175,700,14087.478689
-10.102465,700,14111.140425
106.681024,700,14134.439337
-93.701201,700,14157.489243
10.566531,700,14181.53314
14.576048,700,14205.098324
26.666042,700,14229.071879
85.456359,700,14253.620301
5.798052,700,14276.999424
26.371842,700,14301.598567
-5.007263,700,14325.432154
25.368041,700,14349.542826
14.028643,700,14373.432858
34.415601,700,14396.691973
64.181879,700,14420.769722
-90.414509,700,14444.677997
-87.838575,700,14469.029581
-12.65406,700,14492.768574
-2.527765,700,14516.307914
-22.299682,700,14539.804476
38.625988,700,14562.821124
127.426396,700,14587.166134
80.127101,700,14610.004087
-36.358032,700,14634.188486
38.195949,700,14658.36551
33.621044,700,14682.57872
-85.694003,700,14706.098043
2.412919,700,14730.358073
-70.673419,700,14755.110087
23.609759,700,14779.731769
39.707276,700,14804.781351
-0.073766,700,14828.904593
-85.435204,700,14852.785694
83.463059,700,14876.674262
53.571313,700,14901.425982
-115.040403,700,14925.428986
76.574065,700,14950.261099
77.977426,700,14975.731094
44.48623,700,15000.012147
24.196569,700,15022.555312
21.723556,700,15046.080113
-76.010685,700,15069.867341
71.785704,700,15095.352874
17.179883,700,15120.304509
125.491617,700,15145.295565
-18.127506,700,15169.774949
-28.100557,700,15194.662746
47.62288,700,15218.63368
-92.611902,700,15242.999321
-92.21652,700,15267.469059
15.060443,700,15292.553175
45.995835,700,15317.686726
55.734033,700,15342.625114
45.303666,700,15366.681852
69.679488,700,15392.231322
-125.705791,700,15416.744065
46.825993,700,15440.996107
-8.889669,700,15465.57457
10.514875,700,15490.609951
123.653431,700,15514.686156
107.236676,700,15539.308102
43.073577,700,15563.699034
-104.034779,700,15588.846006
114.09618,700,15614.884155
167.177812,700,15639.719293
-2.665932,700,15665.295817
17.480596,700,15690.310951
82.673703,700,15714.419218
35.390012,700,15738.765586
27.47141,700,15763.935963
23.710129,700,15788.870856
2.231267,700,15813.237759
22.906957,700,15837.835801
-18.76348,700,15862.191724
5.854034,700,15887.724123
-155.415042,700,15913.277197
73.685825,700,15939.369773
-30.087998,700,15965.620547
34.45774,700,15992.6393
42.751028,700,16019.019908
-39.164402,700,16045.781099
39.297377,700,16070.007944
-128.44223,700,16094.575332
37.159259,700,16119.555006
23.083669,700,16144.21488
82.216503,700,16168.741958
-13.508303,700,16192.946984
110.639945,700,16218.277519
31.438305,700,16242.596972
57.567794,700,16266.617477
9.660431,700,16290.989861
83.424286,700,16316.320355
38.774902,700,16340.577762
40.9535,700,16364.9978
-120.513278,700,16388.526232
57.109591,700,16413.2828
45.085633,700,16437.616436
-130.129599,700,16461.229771
-10.85522,700,16486.182754
4.137611,700,16510.287357
-41.271665,700,16534.922625
36.705539,700,16558.524202
25.548381,700,16582.890618
45.394414,700,16605.673698
38.40685,700,16629.757515
-40.991437,700,16652.901768
40.181434,700,16676.268734
30.898869,700,16700.067165
-120.12079,700,16724.056927
4.822996,700,16747.86232
-11.640174,700,16772.115851
-32.739414,700,16795.694348
104.455963,700,16820.449298
69.907773,700,16843.888192
-21.696536,700,16868.197166
29.528486,700,16892.766432
-124.527774,700,16916.610297
12.594243,700,16941.03461
68.107503,700,16965.782173
86.936162,700,16991.401913
33.927965,700,17015.095295
62.683365,700,17039.696323
100.705457,700,17065.612692
66.729686,700,17090.342843
78.501784,700,17114.395219
18.443284,700,17138.779316
27.629413,700,17163.918553
73.011382,700,17188.649098
16.015392,700,17213.607991
32.430667,700,17237.79486
59.40035,700,17263.514256
14.40638,700,17288.766645
72.591899,700,17314.07981
-5.479354,700,17339.120928
-89.759455,700,17362.827169
138.246843,700,17387.640396
185.623114,700,17411.96456
-94.966029,700,17437.577543
42.440882,700,17462.998766
55.437484,700,17488.555578
-1.382199,700,17513.169447
44.488593,700,17538.243822
1.439547,700,17563.428327
-28.533962,700,17588.404493
-31.249661,700,17613.285691
17.305448,700,17637.537956
11.199823,700,17663.388935
-29.300975,700,17687.655401
2.154128,700,17712.520203
34.465952,700,17738.114452
44.632663,700,17761.680075
35.914687,700,17786.28699
18.434134,700,17810.881782
109.190846,700,17835.265054
-18.226704,700,17859.030312
87.825429,700,17885.198058
63.271813,700,17910.345688
6.494412,700,17935.56666
44.591565,700,17961.011506
87.118879,700,17986.844635
38.994546,700,18011.894611
89.215072,700,18036.510279
-20.424025,700,18061.520407
-25.277356,700,18085.909717
33.336025,700,18110.539015
32.420347,700,18135.15138
28.10783,700,18160.637686
40.225858,700,18184.360243
-85.273778,700,18208.287871
177.342796,700,18232.578188
58.48999,700,18257.044343
77.866641,700,18280.856399
41.996728,700,18304.291781
104.359699,700,18328.447076
46.754782,700,18352.358154
36.684116,700,18376.462747
41.828399,700,18401.267969
47.270191,700,18425.63636
60.582115,700,18450.222029
19.516459,700,18475.455207
34.324298,700,18500.931335
-1.374601,700,18526.050034
45.432278,700,18549.866751
80.418908,700,18573.227434
59.869001,700,18597.812808
25.801542,700,18621.316401
42.982263,700,18645.095387
44.070625,700,18668.042219
-7.865527,700,18690.926552
37.215581,700,18715.043746
179.400019,700,18737.793499
91.803469,700,18760.71489
-21.858617,700,18784.642726
92.051978,700,18808.281483
-20.940218,700,18832.294699
92.474242,700,18856.721218
10.698156,700,18879.828768
15.247603,700,18902.678649
79.485023,700,18926.023072
56.616364,700,18948.99391
55.515849,700,18971.963059
68.721449,700,18995.171008
138.518087,700,19018.097027
-16.77147,700,19041.686561
137.010345,700,19065.087042
38.347373,700,19087.239851
50.247678,700,19110.656456
56.920464,700,19134.756276
-14.434755,700,19158.547309
29.145973,700,19181.898096
87.135212,700,19205.88448
97.90146,700,19229.061691
5.797773,700,19252.626561
-89.623527,700,19276.106692
44.596778,700,19300.175287
-7.923607,700,19324.695215
40.767337,700,19348.866543
-106.805023,700,19372.692003
26.166113,700,19396.645676
36.032407,700,19419.565508
39.766002,700,19442.795003
57.86673,700,19465.179946
-111.597257,700,19489.873543
41.079182,700,19514.455278
37.9471,700,19537.724413
29.910852,700,19560.995087
