Date,Open,High,Low,Close,Adj Close,Volume
2011-03-28,26088.0,26696.0,25844.0,26684.0,26684.0,264
2011-03-29,26664.0,27060.0,26024.0,26044.0,26044.0,210
2011-03-30,25708.0,25836.0,25376.0,25552.0,25552.0,283
2011-03-31,25800.0,25888.0,25416.0,25500.0,25500.0,216
2011-04-01,24956.0,25540.0,24720.0,25264.0,25264.0,379
2011-04-04,25028.0,25388.0,24960.0,25040.0,25040.0,267
2011-04-05,25208.0,25228.0,24460.0,24572.0,24572.0,378
2011-04-06,24368.0,24888.0,24204.0,24464.0,24464.0,409
2011-04-07,24560.0,25188.0,24396.0,24676.0,24676.0,462
2011-04-08,24432.0,25416.0,24256.0,25132.0,25132.0,575
2011-04-11,24904.0,25192.0,24592.0,24876.0,24876.0,381
2011-04-12,25340.0,25632.0,24920.0,25112.0,25112.0,649
2011-04-13,24764.0,25200.0,24632.0,24676.0,24676.0,480
2011-04-14,25200.0,25296.0,24336.0,24448.0,24448.0,453
2011-04-15,24288.0,24532.0,23788.0,23904.0,23904.0,605
2011-04-18,25000.0,25456.0,24340.0,24460.0,24460.0,1091
2011-04-19,24212.0,24212.0,23168.0,23228.0,23228.0,632
2011-04-20,22324.0,22444.0,22088.0,22268.0,22268.0,517
2011-04-21,21840.0,22192.0,21604.0,21620.0,21620.0,671
2011-04-25,21524.0,21692.0,21112.0,21128.0,21128.0,271
2011-04-26,20840.0,21004.0,20404.0,20664.0,20664.0,454
2011-04-27,20684.0,21516.0,20388.0,20388.0,20388.0,503
2011-04-28,20620.0,20624.0,20000.0,20100.0,20100.0,433
2011-04-29,20088.0,20304.0,20076.0,20156.0,20156.0,280
2011-05-02,19908.0,20900.0,19908.0,20708.0,20708.0,450
2011-05-03,20836.0,21652.0,20800.0,21176.0,21176.0,343
2011-05-04,21228.0,22096.0,21168.0,21400.0,21400.0,781
2011-05-05,22120.0,22232.0,21152.0,22028.0,22028.0,1042
2011-05-06,21024.0,22200.0,20616.0,21528.0,21528.0,1071
2011-05-09,21564.0,21600.0,20772.0,20808.0,20808.0,440
2011-05-10,20584.0,20732.0,20004.0,20076.0,20076.0,778
2011-05-11,20124.0,21064.0,20124.0,20472.0,20472.0,804
2011-05-12,20808.0,21100.0,20040.0,20248.0,20248.0,803
2011-05-13,20160.0,20828.0,20092.0,20520.0,20520.0,616
2011-05-16,20684.0,20920.0,20092.0,20920.0,20920.0,924
2011-05-17,21172.0,21496.0,20484.0,20548.0,20548.0,1009
2011-05-18,20540.0,20708.0,19872.0,19980.0,19980.0,888
2011-05-19,19708.0,19992.0,19492.0,19504.0,19504.0,878
2011-05-20,19548.0,20164.0,19280.0,19736.0,19736.0,1154
2011-05-23,20712.0,20840.0,20116.0,20396.0,20396.0,1053
2011-05-24,20188.0,20364.0,19920.0,20360.0,20360.0,820
2011-05-25,20344.0,20376.0,19576.0,19776.0,19776.0,384
2011-05-26,19904.0,19996.0,19300.0,19360.0,19360.0,565
2011-05-27,19076.0,19128.0,18748.0,19020.0,19020.0,608
2011-05-31,18320.0,18696.0,18320.0,18476.0,18476.0,478
2011-06-01,18624.0,19644.0,18528.0,19644.0,19644.0,870
2011-06-02,19348.0,20020.0,19192.0,19404.0,19404.0,1021
2011-06-03,20240.0,20240.0,19184.0,19416.0,19416.0,1063
2011-06-06,19412.0,19964.0,19168.0,19732.0,19732.0,639
2011-06-07,19376.0,19500.0,19032.0,19476.0,19476.0,792
2011-06-08,19536.0,19908.0,19296.0,19800.0,19800.0,1004
2011-06-09,19520.0,19556.0,19024.0,19164.0,19164.0,539
2011-06-10,19252.0,20012.0,19192.0,19832.0,19832.0,1420
2011-06-13,19736.0,20552.0,19520.0,20136.0,20136.0,867
2011-06-14,19572.0,19604.0,19292.0,19528.0,19528.0,596
2011-06-15,20216.0,21260.0,20076.0,21168.0,21168.0,3084
2011-06-16,21564.0,23300.0,21240.0,22292.0,22292.0,2760
2011-06-17,21596.0,22392.0,21348.0,21860.0,21860.0,1547
2011-06-20,22032.0,22152.0,20860.0,20884.0,20884.0,1146
2011-06-21,20268.0,20388.0,19696.0,20216.0,20216.0,948
2011-06-22,19972.0,20468.0,19580.0,20428.0,20428.0,1046
2011-06-23,21568.0,21844.0,20368.0,20412.0,20412.0,1689
2011-06-24,20240.0,21332.0,20132.0,21252.0,21252.0,1346
2011-06-27,21272.0,21544.0,20796.0,20880.0,20880.0,939
2011-06-28,20600.0,20748.0,20040.0,20056.0,20056.0,548
2011-06-29,19544.0,19704.0,19020.0,19052.0,19052.0,1217
2011-06-30,18696.0,18708.0,18084.0,18272.0,18272.0,1781
2011-07-01,18124.0,18220.0,17416.0,17540.0,17540.0,962
2011-07-05,17508.0,17712.0,17360.0,17616.0,17616.0,571
2011-07-06,17848.0,18172.0,17692.0,17888.0,17888.0,427
2011-07-07,17284.0,17444.0,17212.0,17400.0,17400.0,475
2011-07-08,18052.0,18056.0,17592.0,17592.0,17592.0,933
2011-07-11,18460.0,19136.0,18284.0,19056.0,19056.0,1270
2011-07-12,19468.0,19552.0,18664.0,19528.0,19528.0,1120
2011-07-13,19132.0,19732.0,18500.0,19512.0,19512.0,1269
2011-07-14,19264.0,20716.0,19264.0,20220.0,20220.0,1810
2011-07-15,19980.0,20728.0,19748.0,20016.0,20016.0,1528
2011-07-18,20400.0,20844.0,20380.0,20444.0,20444.0,1373
2011-07-19,20048.0,20068.0,19372.0,19456.0,19456.0,1153
2011-07-20,19068.0,19472.0,18968.0,19052.0,19052.0,971
2011-07-21,18560.0,18676.0,18000.0,18076.0,18076.0,1405
2011-07-22,17872.0,18212.0,17760.0,17932.0,17932.0,816
2011-07-25,18516.0,18652.0,18204.0,18616.0,18616.0,1262
2011-07-26,18712.0,19148.0,18608.0,19000.0,19000.0,1125
2011-07-27,19364.0,20220.0,19344.0,20124.0,20124.0,1586
2011-07-28,20252.0,20732.0,19544.0,20588.0,20588.0,1251
2011-07-29,21236.0,21544.0,20084.0,20204.0,20204.0,2802
2011-08-01,19120.0,20660.0,19064.0,19356.0,19356.0,2621
2011-08-02,19976.0,20700.0,19528.0,20700.0,20700.0,1701
2011-08-03,20800.0,21764.0,20452.0,20824.0,20824.0,1601
2011-08-04,21612.0,24952.0,21480.0,24920.0,24920.0,2642
2011-08-05,23848.0,28720.0,23476.0,26192.0,26192.0,5506
2011-08-08,28516.0,30780.0,27568.0,30028.0,30028.0,5268
2011-08-09,28816.0,31120.0,27000.0,27056.0,27056.0,3363
2011-08-10,28096.0,30568.0,27812.0,30316.0,30316.0,1239
2011-08-11,29812.0,30612.0,28272.0,29080.0,29080.0,2427
2011-08-12,28064.0,29396.0,27772.0,29288.0,29288.0,1579
2011-08-15,28400.0,28836.0,27632.0,27632.0,27632.0,1205
2011-08-16,28264.0,29232.0,27788.0,28260.0,28260.0,1841
2011-08-17,27860.0,29140.0,27600.0,28824.0,28824.0,1532
2011-08-18,31524.0,35544.0,31472.0,34784.0,34784.0,2118
2011-08-19,37024.0,37040.0,34380.0,36540.0,36540.0,1931
2011-08-22,34496.0,38096.0,34424.0,37652.0,37652.0,1232
2011-08-23,37616.0,38380.0,35680.0,35852.0,35852.0,684
2011-08-24,35800.0,36160.0,34096.0,35124.0,35124.0,516
2011-08-25,34160.0,36704.0,33720.0,35848.0,35848.0,1601
2011-08-26,37096.0,37784.0,34632.0,35244.0,35244.0,597
2011-08-29,33944.0,34020.0,33028.0,33028.0,33028.0,680
2011-08-30,33596.0,34272.0,32944.0,33424.0,33424.0,685
2011-08-31,33080.0,33836.0,32428.0,33484.0,33484.0,1043
2011-09-01,33496.0,33928.0,32384.0,33908.0,33908.0,286
2011-09-02,35528.0,35964.0,35040.0,35616.0,35616.0,510
2011-09-06,38856.0,38856.0,36652.0,36672.0,36672.0,690
2011-09-07,35612.0,35960.0,35216.0,35340.0,35340.0,509
2011-09-08,35888.0,36176.0,34728.0,35916.0,35916.0,558
2011-09-09,36992.0,39800.0,36812.0,39336.0,39336.0,534
2011-09-12,41232.0,42104.0,39592.0,39720.0,39720.0,593
2011-09-13,39348.0,40516.0,39176.0,39288.0,39288.0,730
2011-09-14,38772.0,40232.0,37368.0,38252.0,38252.0,472
2011-09-15,37400.0,37736.0,36336.0,36336.0,36336.0,393
2011-09-16,36136.0,36892.0,35456.0,35608.0,35608.0,537
2011-09-19,37312.0,37976.0,36392.0,36812.0,36812.0,918
2011-09-20,36204.0,36904.0,35472.0,36772.0,36772.0,546
2011-09-21,36520.0,38768.0,36164.0,38768.0,38768.0,1444
2011-09-22,42056.0,43968.0,41000.0,42680.0,42680.0,1214
2011-09-23,43068.0,43784.0,42168.0,43120.0,43120.0,584
2011-09-26,42384.0,43936.0,41536.0,41620.0,41620.0,491
2011-09-27,39744.0,41236.0,38956.0,40832.0,40832.0,1394
2011-09-28,40408.0,43508.0,40028.0,43440.0,43440.0,541
2011-09-29,41992.0,44740.0,41592.0,42680.0,42680.0,543
2011-09-30,44392.0,45896.0,43600.0,45808.0,45808.0,809
2011-10-03,46716.0,48824.0,45584.0,48780.0,48780.0,1324
2011-10-04,49968.0,50696.0,45080.0,45380.0,45380.0,1684
2011-10-05,44696.0,45448.0,42888.0,43064.0,43064.0,904
2011-10-06,43296.0,44024.0,42280.0,42344.0,42344.0,483
2011-10-07,41520.0,43840.0,41488.0,43112.0,43112.0,1126
2011-10-10,41320.0,41400.0,39968.0,39984.0,39984.0,476
2011-10-11,40472.0,40472.0,39220.0,39508.0,39508.0,321
2011-10-12,38064.0,38244.0,36104.0,36840.0,36840.0,685
2011-10-13,37280.0,38324.0,36648.0,36768.0,36768.0,496
2011-10-14,35172.0,36000.0,34560.0,34628.0,34628.0,384
2011-10-17,34800.0,38428.0,34764.0,38288.0,38288.0,537
2011-10-18,38324.0,39592.0,35552.0,36776.0,36776.0,642
2011-10-19,36592.0,40020.0,36216.0,39284.0,39284.0,844
2011-10-20,39544.0,41276.0,39116.0,39660.0,39660.0,582
2011-10-21,38184.0,38788.0,37404.0,37492.0,37492.0,476
2011-10-24,36996.0,36996.0,35112.0,35196.0,35196.0,509
2011-10-25,35628.0,37784.0,35628.0,37480.0,37480.0,679
2011-10-26,36028.0,38752.0,35856.0,35924.0,35924.0,493
2011-10-27,32316.0,33004.0,30960.0,31208.0,31208.0,595
2011-10-28,31756.0,32104.0,30764.0,30952.0,30952.0,179
2011-10-31,32356.0,34288.0,32120.0,34236.0,34236.0,574
2011-11-01,39500.0,40348.0,37896.0,39296.0,39296.0,1205
2011-11-02,37848.0,39360.0,37672.0,38068.0,38068.0,362
2011-11-03,36952.0,39276.0,36072.0,36276.0,36276.0,429
2011-11-04,37152.0,38300.0,36304.0,36956.0,36956.0,393
2011-11-07,37092.0,38100.0,36580.0,36612.0,36612.0,311
2011-11-08,36120.0,37144.0,34860.0,34904.0,34904.0,540
2011-11-09,37536.0,41700.0,37120.0,41424.0,41424.0,1076
2011-11-10,39012.0,41160.0,38696.0,38880.0,38880.0,753
2011-11-11,37340.0,37488.0,36760.0,37180.0,37180.0,514
2011-11-14,37768.0,38792.0,37648.0,38124.0,38124.0,390
2011-11-15,38836.0,39104.0,37296.0,37728.0,37728.0,473
2011-11-16,38960.0,39800.0,37472.0,39532.0,39532.0,580
2011-11-17,39900.0,42208.0,39544.0,41492.0,41492.0,886
2011-11-18,40244.0,41400.0,40032.0,40052.0,40052.0,509
2011-11-21,42156.0,42268.0,40352.0,40552.0,40552.0,530
2011-11-22,40808.0,41116.0,39576.0,39644.0,39644.0,702
2011-11-23,40596.0,41512.0,40344.0,41484.0,41484.0,478
2011-11-25,41652.0,42152.0,40776.0,42024.0,42024.0,286
2011-11-28,39120.0,40404.0,38832.0,39984.0,39984.0,395
2011-11-29,39540.0,40060.0,38800.0,39160.0,39160.0,265
2011-11-30,36588.0,36816.0,35556.0,35684.0,35684.0,408
2011-12-01,35860.0,35924.0,34620.0,34832.0,34832.0,306
2011-12-02,33904.0,34848.0,33304.0,34832.0,34832.0,302
2011-12-05,33312.0,35092.0,33296.0,34724.0,34724.0,301
2011-12-06,34740.0,34944.0,34160.0,34604.0,34604.0,126
2011-12-07,35064.0,36448.0,35040.0,35588.0,35588.0,286
2011-12-08,36724.0,37564.0,36352.0,37248.0,37248.0,291
2011-12-09,36784.0,36840.0,34648.0,34656.0,34656.0,978
2011-12-12,35432.0,36136.0,34828.0,34828.0,34828.0,399
2011-12-13,34120.0,35348.0,33384.0,34648.0,34648.0,540
2011-12-14,34688.0,35520.0,34188.0,34780.0,34780.0,430
2011-12-15,33516.0,33888.0,33000.0,33392.0,33392.0,221
2011-12-16,32312.0,33664.0,32280.0,33248.0,33248.0,481
2011-12-19,32840.0,33160.0,32212.0,32928.0,32928.0,320
2011-12-20,31424.0,31432.0,30800.0,30892.0,30892.0,445
2011-12-21,30520.0,31000.0,28776.0,28796.0,28796.0,442
2011-12-22,28128.0,29180.0,27600.0,28888.0,28888.0,328
2011-12-23,28700.0,29812.0,28432.0,29588.0,29588.0,206
2011-12-27,29436.0,29516.0,29016.0,29328.0,29328.0,156
2011-12-28,29184.0,30668.0,29184.0,30588.0,30588.0,232
2011-12-29,30332.0,30332.0,29748.0,29840.0,29840.0,136
2011-12-30,29780.0,30320.0,29672.0,30296.0,30296.0,124
2012-01-03,28868.0,29056.0,28468.0,28696.0,28696.0,154
2012-01-04,29028.0,29388.0,28132.0,28132.0,28132.0,149
2012-01-05,28552.0,28820.0,27472.0,27504.0,27504.0,173
2012-01-06,27336.0,27832.0,26800.0,27088.0,27088.0,233
2012-01-09,26832.0,27032.0,26504.0,26672.0,26672.0,105
2012-01-10,25856.0,26260.0,25592.0,26136.0,26136.0,285
2012-01-11,26376.0,26624.0,26272.0,26568.0,26568.0,196
2012-01-12,26400.0,27368.0,26140.0,26176.0,26176.0,233
2012-01-13,26752.0,27672.0,26752.0,26868.0,26868.0,394
2012-01-17,25992.0,26812.0,25572.0,26648.0,26648.0,386
2012-01-18,26520.0,26792.0,25608.0,25680.0,25680.0,348
2012-01-19,25344.0,25572.0,24928.0,24988.0,24988.0,321
2012-01-20,25048.0,25208.0,24156.0,24220.0,24220.0,230
2012-01-23,24192.0,24332.0,23440.0,23608.0,23608.0,457
2012-01-24,24208.0,24280.0,23448.0,23720.0,23720.0,236
2012-01-25,23720.0,24008.0,22596.0,22688.0,22688.0,512
2012-01-26,22216.0,23012.0,22140.0,22704.0,22704.0,236
2012-01-27,23056.0,23064.0,22112.0,22220.0,22220.0,249
2012-01-30,23024.0,23176.0,22568.0,22872.0,22872.0,303
2012-01-31,22444.0,23108.0,22272.0,22880.0,22880.0,252
2012-02-01,22360.0,22548.0,21948.0,22272.0,22272.0,242
2012-02-02,21896.0,21992.0,21568.0,21568.0,21568.0,311
2012-02-03,20708.0,20912.0,20420.0,20420.0,20420.0,704
2012-02-06,20616.0,20636.0,20192.0,20192.0,20192.0,289
2012-02-07,20280.0,20640.0,20196.0,20372.0,20372.0,329
2012-02-08,20336.0,20920.0,20264.0,20840.0,20840.0,213
2012-02-09,20940.0,21880.0,20800.0,21860.0,21860.0,375
2012-02-10,23036.0,25088.0,22796.0,23732.0,23732.0,961
2012-02-13,22424.0,22736.0,21896.0,21896.0,21896.0,482
2012-02-14,22248.0,23948.0,22216.0,22576.0,22576.0,580
2012-02-15,22756.0,24008.0,22748.0,23868.0,23868.0,1592
2012-02-16,24396.0,24804.0,22840.0,22972.0,22972.0,1633
2012-02-17,22552.0,23200.0,22332.0,22608.0,22608.0,735
2012-02-21,22288.0,22936.0,22280.0,22592.0,22592.0,749
2012-02-22,22744.0,22808.0,21904.0,21972.0,21972.0,1094
2012-02-23,22000.0,22188.0,20400.0,20568.0,20568.0,1023
2012-02-24,20272.0,21432.0,20120.0,21292.0,21292.0,1132
2012-02-27,22080.0,22160.0,20828.0,21528.0,21528.0,678
2012-02-28,21740.0,21804.0,21176.0,21268.0,21268.0,602
2012-02-29,20908.0,21400.0,20488.0,20984.0,20984.0,654
2012-03-01,20776.0,20860.0,20368.0,20524.0,20524.0,505
2012-03-02,20508.0,20820.0,20356.0,20668.0,20668.0,365
2012-03-05,20792.0,20992.0,20472.0,20600.0,20600.0,576
2012-03-06,21888.0,22364.0,21480.0,22180.0,22180.0,1464
2012-03-07,21856.0,22008.0,21028.0,21096.0,21096.0,752
2012-03-08,20536.0,20648.0,20120.0,20272.0,20272.0,865
2012-03-09,19956.0,19996.0,19444.0,19832.0,19832.0,1050
2012-03-12,19600.0,19624.0,18872.0,18924.0,18924.0,946
2012-03-13,18376.0,18540.0,17936.0,18088.0,18088.0,1408
2012-03-14,17952.0,19132.0,17900.0,18648.0,18648.0,1053
2012-03-15,18856.0,19012.0,18352.0,18352.0,18352.0,977
2012-03-16,18268.0,18560.0,18192.0,18316.0,18316.0,763
2012-03-19,18232.0,18288.0,17100.0,17252.0,17252.0,1945
2012-03-20,17636.0,17780.0,16416.0,16436.0,16436.0,1190
2012-03-21,16100.0,16308.0,15428.0,15628.0,15628.0,1443
2012-03-22,16320.0,16600.0,15640.0,15792.0,15792.0,938
2012-03-23,15720.0,15968.0,14640.0,14696.0,14696.0,1097
2012-03-26,14156.0,14160.0,13260.0,13368.0,13368.0,1611
2012-03-27,13572.0,14680.0,13484.0,14640.0,14640.0,889
2012-03-28,14656.0,16036.0,14420.0,14764.0,14764.0,1414
2012-03-29,15672.0,15672.0,14544.0,14708.0,14708.0,1201
2012-03-30,14088.0,14684.0,14060.0,14308.0,14308.0,770
2012-04-02,14364.0,14440.0,13792.0,14304.0,14304.0,613
2012-04-03,14252.0,14968.0,14132.0,14552.0,14552.0,658
2012-04-04,15276.0,15632.0,14772.0,14908.0,14908.0,1020
2012-04-05,15248.0,15324.0,14828.0,15232.0,15232.0,505
2012-04-09,16144.0,16160.0,15560.0,16156.0,16156.0,728
2012-04-10,16272.0,17500.0,16036.0,17472.0,17472.0,1491
2012-04-11,16584.0,17140.0,16392.0,17036.0,17036.0,1344
2012-04-12,16812.0,16900.0,15504.0,15568.0,15568.0,1138
2012-04-13,15512.0,16452.0,15512.0,16440.0,16440.0,1062
2012-04-16,15848.0,16672.0,15692.0,16160.0,16160.0,1031
2012-04-17,15584.0,15644.0,15072.0,15276.0,15276.0,1044
2012-04-18,15412.0,15680.0,15088.0,15520.0,15520.0,1012
2012-04-19,15448.0,16076.0,15120.0,15644.0,15644.0,1660
2012-04-20,15288.0,15296.0,14948.0,15132.0,15132.0,1298
2012-04-23,15856.0,16192.0,15532.0,15620.0,15620.0,1414
2012-04-24,15564.0,15620.0,15240.0,15244.0,15244.0,859
2012-04-25,14628.0,14748.0,14260.0,14296.0,14296.0,1161
2012-04-26,14336.0,14376.0,13668.0,13792.0,13792.0,1292
2012-04-27,13720.0,14032.0,13648.0,13772.0,13772.0,903
2012-04-30,13952.0,14156.0,13852.0,14084.0,14084.0,1279
2012-05-01,14052.0,14072.0,13468.0,13644.0,13644.0,1045
2012-05-02,13944.0,14072.0,13628.0,13768.0,13768.0,804
2012-05-03,13660.0,14240.0,13560.0,14060.0,14060.0,658
2012-05-04,14204.0,14880.0,14172.0,14676.0,14676.0,1798
2012-05-07,15028.0,15064.0,14276.0,14444.0,14444.0,1095
2012-05-08,14736.0,15504.0,14508.0,14584.0,14584.0,2098
2012-05-09,15284.0,15592.0,14676.0,15148.0,15148.0,2904
2012-05-10,14700.0,14888.0,14484.0,14672.0,14672.0,1549
2012-05-11,15044.0,15060.0,14408.0,14860.0,14860.0,1145
2012-05-14,15504.0,15768.0,15304.0,15736.0,15736.0,2492
2012-05-15,15792.0,16580.0,15496.0,16544.0,16544.0,1989
2012-05-16,16280.0,17160.0,16000.0,17084.0,17084.0,2367
2012-05-17,16968.0,17924.0,16756.0,17924.0,17924.0,3137
2012-05-18,17800.0,19424.0,17692.0,19048.0,19048.0,4662
2012-05-21,18988.0,19236.0,16928.0,16972.0,16972.0,3692
2012-05-22,16756.0,18132.0,16012.0,17556.0,17556.0,2037
2012-05-23,18048.0,18600.0,17108.0,17276.0,17276.0,3843
2012-05-24,17152.0,18084.0,17056.0,17416.0,17416.0,2671
2012-05-25,17412.0,17496.0,17152.0,17232.0,17232.0,1433
2012-05-29,16700.0,17040.0,16340.0,16416.0,16416.0,1776
2012-05-30,16860.0,17524.0,16860.0,17524.0,17524.0,2878
2012-05-31,17660.0,18580.0,17176.0,17776.0,17776.0,2904
2012-06-01,19120.0,19332.0,18588.0,19284.0,19284.0,2791
2012-06-04,18884.0,19532.0,18448.0,18464.0,18464.0,2509
2012-06-05,18668.0,18700.0,17948.0,18056.0,18056.0,1587
2012-06-06,17508.0,17668.0,16740.0,16756.0,16756.0,2097
2012-06-07,15996.0,16676.0,15900.0,16572.0,16572.0,2872
2012-06-08,16676.0,16760.0,15664.0,15672.0,15672.0,1329
2012-06-11,15096.0,17032.0,15012.0,16968.0,16968.0,2351
2012-06-12,16868.0,17448.0,16592.0,16696.0,16696.0,2641
2012-06-13,17112.0,17820.0,16656.0,17544.0,17544.0,2348
2012-06-14,17412.0,17688.0,16444.0,16444.0,16444.0,2517
2012-06-15,16312.0,16528.0,15536.0,15756.0,15756.0,1851
2012-06-18,15648.0,15816.0,14384.0,14416.0,14416.0,3831
2012-06-19,13888.0,14320.0,13816.0,14100.0,14100.0,2506
2012-06-20,14108.0,14652.0,13512.0,13512.0,13512.0,3764
2012-06-21,13548.0,15068.0,13388.0,15048.0,15048.0,3514
2012-06-22,14512.0,14752.0,13416.0,13496.0,13496.0,2949
2012-06-25,14448.0,14788.0,14360.0,14628.0,14628.0,1289
2012-06-26,14200.0,14776.0,14004.0,14196.0,14196.0,2362
2012-06-27,13980.0,14320.0,13796.0,14288.0,14288.0,1467
2012-06-28,14460.0,14724.0,13828.0,13832.0,13832.0,1969
2012-06-29,13060.0,13244.0,12848.0,12928.0,12928.0,2345
2012-07-02,12660.0,12820.0,12040.0,12088.0,12088.0,1456
2012-07-03,12000.0,12020.0,11640.0,11820.0,11820.0,1186
2012-07-05,11900.0,12356.0,11900.0,12244.0,12244.0,1342
2012-07-06,12600.0,12608.0,12092.0,12116.0,12116.0,983
2012-07-09,12052.0,12320.0,11884.0,11996.0,11996.0,829
2012-07-10,11820.0,12556.0,11648.0,12352.0,12352.0,1331
2012-07-11,12320.0,12516.0,11836.0,11932.0,11932.0,1208
2012-07-12,12228.0,12500.0,11772.0,12052.0,12052.0,1269
2012-07-13,11892.0,11892.0,11340.0,11356.0,11356.0,1680
2012-07-16,11324.0,11472.0,11100.0,11236.0,11236.0,1036
2012-07-17,11044.0,11352.0,10732.0,10812.0,10812.0,1480
2012-07-18,10860.0,10992.0,10636.0,10932.0,10932.0,1019
2012-07-19,10836.0,11100.0,10660.0,10660.0,10660.0,1133
2012-07-20,10992.0,11344.0,10844.0,11240.0,11240.0,2141
2012-07-23,12132.0,12512.0,11760.0,11952.0,11952.0,3273
2012-07-24,11968.0,12836.0,11952.0,12464.0,12464.0,3073
2012-07-25,12392.0,12848.0,12104.0,12320.0,12320.0,2632
2012-07-26,11556.0,11800.0,11336.0,11384.0,11384.0,3018
2012-07-27,10892.0,11188.0,10840.0,11064.0,11064.0,2298
2012-07-30,10972.0,11308.0,10836.0,11272.0,11272.0,2739
2012-07-31,11500.0,11632.0,11276.0,11608.0,11608.0,2290
2012-08-01,11396.0,11620.0,11212.0,11352.0,11352.0,2572
2012-08-02,11616.0,11752.0,11100.0,11108.0,11108.0,3179
2012-08-03,10668.0,10744.0,10332.0,10348.0,10348.0,3041
2012-08-06,10184.0,10248.0,9972.0,10116.0,10116.0,2920
2012-08-07,9944.0,10396.0,9888.0,10380.0,10380.0,1547
2012-08-08,10356.0,10416.0,9928.0,9960.0,9960.0,1565
2012-08-09,10016.0,10120.0,9792.0,9912.0,9912.0,1347
2012-08-10,10012.0,10060.0,9712.0,9724.0,9724.0,1504
