#{"t_start": 1624622594.674182, "env_id": null}
r,l,t
108.86625,201,119.994587
13.966358,201,119.9946
17.954084,201,119.994612
-2.4279313,201,119.994625
-32.218357,201,119.994637
35.064594,201,119.994649
-1.8835766,201,119.994662
-16.703154,201,129.597945
85.647255,201,129.598028
-73.5205,201,129.598045
-29.667896,201,129.598059
-72.951965,201,129.598072
-41.867504,201,129.598085
16.797543,201,129.598097
32.232395,201,129.59811
-2.3610747,201,129.598122
-39.779346,201,129.598135
9.956531,201,129.598147
19.963718,201,129.59816
25.212667,201,129.598172
-63.282364,201,129.598184
198.22954,201,129.598196
52.60141,201,129.598208
33.152775,201,129.59822
17.75157,201,129.598233
165.31154,201,129.598245
2.7817712,201,129.598258
-93.98984,201,138.928895
22.459164,201,138.928969
14.822336,201,138.928986
29.730577,201,138.929001
-57.135345,201,138.929015
126.520164,201,138.929028
-39.636173,201,138.929042
-14.458622,201,138.929056
144.86021,201,138.929069
157.41104,201,138.929081
-89.74207,201,138.929094
210.13022,201,138.929106
77.6668,201,138.929119
-44.56344,201,138.929131
104.226814,201,138.929143
-16.616816,201,138.929156
98.0012,201,138.929169
-14.668261,201,138.929181
330.8994,201,138.929195
39.572617,201,138.929208
-76.87412,201,148.855697
63.36775,201,148.855783
-75.30358,201,148.855809
-28.07343,201,148.855829
-5.3271813,201,148.855851
116.50602,201,148.855873
-33.119907,201,148.855894
110.82455,201,148.855914
-17.352482,201,148.855937
12.204025,201,148.855957
98.35938,201,148.855977
-6.825125,201,148.855997
11.60875,201,148.856017
-31.291018,201,148.856037
38.981728,201,148.856057
5.5475545,201,148.856078
55.44862,201,148.856098
1.3085824,201,148.856117
183.75897,201,148.856137
76.46349,201,148.856157
-32.325085,201,157.954566
72.823074,201,157.954641
-6.7297072,201,157.954658
-50.249374,201,157.954672
261.9377,201,157.954685
46.804737,201,157.954699
96.72304,201,157.954712
119.34592,201,157.954725
129.75175,201,157.954738
-49.509968,201,157.954751
38.40622,201,157.954764
31.185812,201,157.954776
37.75555,201,157.954789
-35.630074,201,157.954801
114.12375,201,157.954814
22.622156,201,157.954826
5.3487206,201,157.954839
226.57732,201,157.954852
276.8488,201,157.954865
45.33128,201,157.954879
202.9265,201,167.678957
109.560585,201,167.679065
0.0,201,167.679105
85.909225,201,167.679137
25.259577,201,167.679169
-76.836205,201,167.679199
23.95962,201,167.679228
40.477943,201,167.679256
3.126816,201,167.679284
24.970606,201,167.679314
21.236944,201,167.679344
102.78617,201,167.679375
-49.28549,201,167.679407
-41.367462,201,167.679436
-2.5612886,201,167.679466
21.37102,201,167.679495
17.097725,201,167.679524
15.424339,201,167.679551
87.00138,201,167.679579
12.699295,201,167.679607
-37.384056,201,178.026673
-44.021473,201,178.026757
21.676638,201,178.026805
22.364296,201,178.026829
51.11533,201,178.026851
137.06198,201,178.026872
64.725426,201,178.026892
45.827988,201,178.026912
220.40805,201,178.026933
-28.197645,201,178.026953
25.051367,201,178.026973
-39.116867,201,178.026994
-35.68254,201,178.027014
43.861176,201,178.027035
269.46133,201,178.027056
32.46558,201,178.027077
155.58249,201,178.0271
94.49816,201,178.027122
56.844845,201,178.027143
-20.854282,201,178.027163
-14.978133,201,188.517995
127.212814,201,188.518102
20.578835,201,188.51814
16.630812,201,188.518173
127.968925,201,188.518205
238.43512,201,188.518236
159.74138,201,188.518264
-2.5443778,201,188.518295
101.21976,201,188.518326
117.104485,201,188.518354
43.314167,201,188.518386
95.79468,201,188.518417
12.72778,201,188.518466
72.02794,201,188.518499
36.941017,201,188.518528
11.455569,201,188.518557
-2.315371,201,188.518587
101.79765,201,188.518616
-65.71557,201,188.518645
89.20546,201,188.518675
28.528975,201,198.658084
117.768974,201,198.658157
-8.763696,201,198.658174
-33.128258,201,198.658188
169.81686,201,198.658201
-64.971016,201,198.658214
160.70859,201,198.658227
-29.903759,201,198.658239
69.852295,201,198.658252
-7.161653,201,198.658265
237.24571,201,198.658277
-49.794353,201,198.658291
-29.55157,201,198.658303
-57.434917,201,198.658316
-38.81268,201,198.658329
110.3367,201,198.658342
-50.583576,201,198.658354
206.03438,201,198.658367
94.72306,201,198.658382
12.399162,201,198.658395
6.4438543,201,208.66751
-53.659187,201,208.667607
-57.938305,201,208.667646
26.233181,201,208.667681
-23.643625,201,208.667713
-51.921803,201,208.667744
1.6880505,201,208.667775
43.18957,201,208.667806
96.28203,201,208.667836
23.281292,201,208.667867
-25.3044,201,208.667897
57.109097,201,208.667931
113.742485,201,208.667963
-49.413902,201,208.667993
25.07951,201,208.668023
59.78273,201,208.668053
-30.527597,201,208.668083
-49.08067,201,208.668112
19.72967,201,208.668142
19.572123,201,208.668172
57.614258,201,216.714958
-64.86946,201,216.715044
8.300665,201,216.71507
236.84424,201,216.715091
164.18799,201,216.715112
-55.762653,201,216.715132
24.531637,201,216.715152
2.7837892,201,216.715171
-43.075874,201,216.715191
94.31053,201,216.715211
74.1098,201,216.715231
5.668696,201,216.715251
76.6729,201,216.715271
17.40871,201,216.715291
19.09055,201,216.715311
-61.808502,201,216.715331
23.524391,201,216.71535
30.794153,201,216.71537
10.473315,201,216.71539
10.6921,201,216.71541
-25.46835,201,224.064294
-54.883877,201,224.06436
-31.858606,201,224.064377
1.0395064,201,224.064391
49.149128,201,224.064404
13.069966,201,224.064417
30.031487,201,224.06443
15.152484,201,224.064443
-93.42275,201,224.064455
0.0,201,224.064467
0.0,201,224.064481
-28.561552,201,224.064493
48.892303,201,224.064505
17.10107,201,224.064518
137.9015,201,224.064531
-74.15428,201,224.064543
-57.61477,201,224.064556
0.0,201,224.064569
-52.4544,201,224.064582
46.180244,201,224.064595
-93.76042,201,232.694516
190.11101,201,232.694602
205.2708,201,232.694629
23.337847,201,232.694651
63.04018,201,232.694672
-38.10417,201,232.694695
1.3082911,201,232.694718
22.751837,201,232.69474
114.05478,201,232.694762
48.439663,201,232.694785
0.0,201,232.694807
-0.715778,201,232.694828
119.653435,201,232.694849
116.959496,201,232.694871
0.0,201,232.694896
116.3689,201,232.694917
57.480724,201,232.694939
-55.53467,201,232.69496
11.463508,201,232.694982
61.95249,201,232.695004
-13.628625,201,239.242999
0.0,201,239.243107
-62.138126,201,239.243139
43.649586,201,239.243165
23.930618,201,239.243191
13.654578,201,239.243216
-4.981268,201,239.24324
0.0,201,239.243265
45.741386,201,239.243289
-34.08168,201,239.243313
26.161106,201,239.243338
82.07596,201,239.243363
0.0,201,239.243387
0.0,201,239.243411
0.0,201,239.243434
0.0,201,239.243458
0.0,201,239.243481
0.0,201,239.243505
0.0,201,239.243528
-61.014496,201,239.243551
31.58921,201,247.00502
201.10385,201,247.005098
16.324026,201,247.005116
0.0,201,247.00515
82.27897,201,247.005164
-105.923836,201,247.005177
40.965042,201,247.00519
36.3063,201,247.005203
9.586713,201,247.005216
-57.465195,201,247.005229
0.0,201,247.005241
30.211897,201,247.005254
43.41544,201,247.005267
48.98855,201,247.005281
118.196075,201,247.005294
15.434741,201,247.005308
-21.262558,201,247.005322
-1.223206,201,247.005335
-28.458094,201,247.005347
-100.856575,201,247.00536
88.384796,201,254.441588
24.089256,201,254.441663
50.95695,201,254.44168
7.2571225,201,254.441694
-2.1744082,201,254.441707
12.154218,201,254.441721
183.55809,201,254.441734
68.53915,201,254.441747
-6.501728,201,254.44176
76.203156,201,254.441773
205.80992,201,254.441786
123.96186,201,254.441799
127.65494,201,254.441812
23.835213,201,254.441824
-59.254295,201,254.441837
12.982865,201,254.44185
90.87324,201,254.441863
-61.422173,201,254.441877
88.51879,201,254.44189
-56.78403,201,254.441905
47.436028,201,261.630231
-50.192036,201,261.630304
24.841125,201,261.630322
70.61343,201,261.630337
5.0929713,201,261.630351
107.71411,201,261.630365
7.3095827,201,261.630379
-31.157684,201,261.630393
-46.676266,201,261.630405
64.55937,201,261.630418
0.0,201,261.630431
0.0,201,261.630453
0.0,201,261.630466
-22.225086,201,261.630479
80.55838,201,261.630491
6.227688,201,261.630504
83.13651,201,261.630517
51.612244,201,261.63053
45.222054,201,261.630543
23.17112,201,261.630556
-44.711075,201,268.723087
116.1691,201,268.723172
16.783056,201,268.723198
27.772602,201,268.723219
0.0,201,268.723238
0.0,201,268.723258
-38.592396,201,268.723278
-16.083277,201,268.723298
-4.0413156,201,268.723317
64.79583,201,268.723337
0.0,201,268.723357
-34.51352,201,268.723376
0.0,201,268.723396
-33.504143,201,268.723416
-54.639793,201,268.723437
30.056112,201,268.723457
89.8175,201,268.723476
34.77687,201,268.723496
20.492937,201,268.723516
3.6312299,201,268.723536
48.41301,201,276.718498
104.961136,201,276.71858
-59.980743,201,276.718605
0.0,201,276.718626
-60.409157,201,276.718646
18.487453,201,276.718664
0.0,201,276.718684
34.57796,201,276.718703
118.205635,201,276.718719
70.32779,201,276.718733
84.185265,201,276.718748
-29.877142,201,276.71876
82.45583,201,276.718773
31.812689,201,276.718786
-50.424843,201,276.718799
52.44028,201,276.718812
6.1994,201,276.718824
83.35163,201,276.718837
-42.799686,201,276.71885
17.621405,201,276.718863
-13.032055,201,283.539169
0.0,201,283.539237
0.64247537,201,283.539254
0.0,201,283.539268
37.9633,201,283.539281
25.315046,201,283.539294
74.83343,201,283.539307
-67.983025,201,283.53932
19.863026,201,283.539333
19.776096,201,283.539345
118.021736,201,283.539358
0.0,201,283.539371
-33.94361,201,283.539383
0.0,201,283.539396
76.74061,201,283.539408
0.0,201,283.539421
8.220818,201,283.539434
20.715101,201,283.539446
45.021645,201,283.539459
-44.316574,201,283.539471
0.0,201,290.119944
0.0,201,290.12003
85.621185,201,290.120053
14.786009,201,290.120075
110.10701,201,290.120093
22.386818,201,290.120112
23.362616,201,290.120131
4.7303905,201,290.120149
0.0,201,290.120167
44.209194,201,290.120185
11.037058,201,290.120203
28.654648,201,290.120222
0.0,201,290.12024
0.0,201,290.120259
-3.4016323,201,290.120277
10.765843,201,290.120295
-60.150375,201,290.120314
0.0,201,290.120333
0.0,201,290.120351
-32.166058,201,290.120368
-90.41744,201,297.417691
-3.6779833,201,297.417774
-32.750538,201,297.4178
-40.04264,201,297.417825
0.0,201,297.417848
-34.94476,201,297.417868
54.07004,201,297.417888
0.0,201,297.417907
-76.16312,201,297.417927
-18.87444,201,297.417947
74.90468,201,297.417967
37.273487,201,297.417987
0.0,201,297.418008
-5.1749806,201,297.418027
19.810322,201,297.418047
85.052216,201,297.418067
69.278915,201,297.418087
-78.531456,201,297.418107
0.0,201,297.418127
51.096367,201,297.418146
-72.978546,201,304.141811
-37.931908,201,304.141925
0.0,201,304.14196
19.147882,201,304.141992
73.51684,201,304.142022
12.301576,201,304.142053
0.0,201,304.142085
-9.809928,201,304.142114
-11.642959,201,304.142169
22.360361,201,304.142202
12.641793,201,304.142234
-45.150856,201,304.142265
0.0,201,304.142294
0.0,201,304.142323
48.75741,201,304.14235
32.801743,201,304.142378
-47.671825,201,304.142407
0.0,201,304.142437
-38.809902,201,304.142499
0.0,201,304.142532
0.0,201,310.95832
33.749596,201,310.958395
0.0,201,310.958414
25.031378,201,310.958429
2.121983,201,310.958458
15.844254,201,310.958478
0.0,201,310.958493
24.35584,201,310.958506
-83.55212,201,310.95852
110.35346,201,310.958533
17.832264,201,310.958546
26.425518,201,310.95857
0.0,201,310.958592
21.574604,201,310.958606
115.43006,201,310.958619
0.0,201,310.958632
0.0,201,310.958644
11.867179,201,310.958658
14.672219,201,310.958673
18.370329,201,310.958706
26.453022,201,317.533115
0.6867759,201,317.533205
0.0,201,317.533226
26.146412,201,317.533244
0.0,201,317.533262
0.0,201,317.533279
-46.525745,201,317.533297
0.0,201,317.533317
0.0,201,317.533335
25.79504,201,317.533353
71.55929,201,317.533373
214.45432,201,317.533393
73.56502,201,317.533413
25.205954,201,317.533432
31.165916,201,317.533453
12.341482,201,317.533474
1.7131572,201,317.533494
0.0,201,317.533515
14.978801,201,317.533535
-30.60995,201,317.533555
-73.77497,201,324.703865
0.0,201,324.703949
0.0,201,324.703966
41.90192,201,324.70398
0.0,201,324.703994
0.0,201,324.704007
0.0,201,324.704019
0.0,201,324.704031
18.760752,201,324.704044
37.46282,201,324.704057
-45.05306,201,324.70407
13.902265,201,324.704083
76.38379,201,324.704097
0.0,201,324.704111
-14.058942,201,324.704124
28.544827,201,324.704137
21.066406,201,324.704153
9.003688,201,324.70417
-60.794285,201,324.704188
20.601667,201,324.704206
0.0,201,331.373508
107.248055,201,331.373591
0.0,201,331.373609
-49.840427,201,331.373623
0.0,201,331.373636
22.263126,201,331.373648
26.113846,201,331.373661
0.0,201,331.373674
0.0,201,331.373687
9.082475,201,331.373699
58.71695,201,331.373712
0.0,201,331.373724
0.0,201,331.373736
11.121075,201,331.373749
25.41858,201,331.373761
13.262651,201,331.373774
0.0,201,331.373786
72.5974,201,331.373798
1.6140753,201,331.373811
-39.25566,201,331.373824
0.0,201,338.009852
-26.584785,201,338.009934
0.0,201,338.00996
-36.499733,201,338.009981
49.30769,201,338.010002
-88.80883,201,338.010024
20.83729,201,338.010047
0.0,201,338.010067
0.0,201,338.010086
14.381091,201,338.010107
23.764557,201,338.010127
48.01364,201,338.010147
0.0,201,338.010167
6.450732,201,338.010187
67.81246,201,338.010206
14.313123,201,338.010226
27.960297,201,338.010247
61.242916,201,338.010267
13.215705,201,338.010287
0.0,201,338.01031
27.329224,201,344.33814
0.0,201,344.338214
22.572258,201,344.338231
0.0,201,344.338245
79.13135,201,344.338258
0.0,201,344.338271
0.0,201,344.338283
0.0,201,344.338296
0.0,201,344.338308
0.0,201,344.33832
17.616253,201,344.338336
0.0,201,344.33835
-40.713284,201,344.338362
0.0,201,344.338375
-55.005463,201,344.338387
26.083073,201,344.3384
0.0,201,344.338413
51.636986,201,344.338425
0.0,201,344.338445
0.0,201,344.338459
23.546972,201,351.105152
17.350868,201,351.105228
119.82395,201,351.105246
21.685036,201,351.10526
0.0,201,351.105273
61.531082,201,351.105286
0.0,201,351.105299
-35.790916,201,351.105311
12.397561,201,351.105324
79.21092,201,351.105337
18.75134,201,351.10535
59.08224,201,351.105362
59.941658,201,351.105375
12.415076,201,351.105387
0.0,201,351.1054
26.7004,201,351.105412
0.0,201,351.105424
0.0,201,351.105437
-34.36346,201,351.105449
52.87103,201,351.105462
0.0,201,357.605043
0.0,201,357.605111
9.754998,201,357.605128
5.891762,201,357.605142
-65.5543,201,357.605155
0.0,201,357.605168
0.0,201,357.605181
57.80363,201,357.605193
30.510082,201,357.605206
0.0,201,357.605218
0.0,201,357.605231
-48.979683,201,357.605243
-28.217905,201,357.605256
21.33366,201,357.605268
21.783018,201,357.60528
0.0,201,357.605293
-42.259285,201,357.605305
0.0,201,357.605318
50.803913,201,357.60533
48.084282,201,357.605343
9.031742,201,365.820388
49.933743,201,365.820478
108.22424,201,365.820496
45.516308,201,365.82051
30.642342,201,365.820524
-71.21858,201,365.820537
-40.95086,201,365.82055
29.039423,201,365.820563
27.326355,201,365.820576
21.63459,201,365.82059
71.80784,201,365.820603
26.66901,201,365.820617
-42.892895,201,365.82063
48.9952,201,365.820643
24.1994,201,365.820656
0.0,201,365.82067
0.0,201,365.820683
-19.40355,201,365.820695
-40.01782,201,365.820708
32.084297,201,365.820721
22.146336,201,371.757647
-79.967766,201,371.757723
34.173138,201,371.75774
13.281108,201,371.757754
0.0,201,371.757768
-11.587332,201,371.75778
-67.53775,201,371.757793
-10.286997,201,371.757807
0.0,201,371.75782
-57.95959,201,371.757832
-21.211794,201,371.757845
0.0,201,371.757858
-65.13792,201,371.75787
95.914795,201,371.757883
63.440784,201,371.757896
82.02118,201,371.757909
0.0,201,371.757922
-7.7720857,201,371.757935
92.01686,201,371.757947
0.0,201,371.75796
-75.29847,201,380.011423
40.083103,201,380.011535
15.811456,201,380.011575
75.16181,201,380.011608
17.762173,201,380.011641
58.341003,201,380.011672
43.04664,201,380.011701
50.927372,201,380.011732
-62.13949,201,380.011761
74.474915,201,380.011791
95.15374,201,380.011821
4.1829767,201,380.011853
-103.31686,201,380.011884
-32.650303,201,380.011916
67.28552,201,380.011948
11.281717,201,380.01198
17.598358,201,380.012012
64.59351,201,380.012041
11.37233,201,380.012072
73.38425,201,380.012101
61.415028,201,388.695338
69.26251,201,388.69546
32.13913,201,388.695511
10.521679,201,388.695553
96.52528,201,388.695595
22.186823,201,388.695636
8.968487,201,388.695678
23.46622,201,388.695719
224.62169,201,388.69576
92.05589,201,388.695801
48.944206,201,388.695843
31.175865,201,388.695886
290.3069,201,388.695928
-17.420658,201,388.69597
38.307903,201,388.696012
-27.251041,201,388.696055
-32.582626,201,388.696098
30.077877,201,388.696141
34.673527,201,388.696182
7.9281125,201,388.696222
33.23698,201,398.523065
-14.662078,201,398.523135
65.83148,201,398.523152
29.810877,201,398.523166
-9.2156315,201,398.523179
11.413858,201,398.523192
-41.33382,201,398.523205
-57.278248,201,398.523217
-109.99445,201,398.52323
76.34219,201,398.523243
47.672577,201,398.523255
-67.393616,201,398.523268
30.693762,201,398.523281
104.588104,201,398.523293
-48.07454,201,398.523305
-3.478861,201,398.523318
54.167717,201,398.52333
51.338657,201,398.523343
-18.856829,201,398.523356
28.975588,201,398.52337
23.243103,201,409.070869
29.532715,201,409.070951
100.267,201,409.070977
150.40417,201,409.070998
80.34805,201,409.071018
80.55367,201,409.071039
19.372755,201,409.07106
-98.51901,201,409.071079
-13.366275,201,409.071101
13.00599,201,409.071121
-2.4032822,201,409.071142
163.65858,201,409.071162
-6.423534,201,409.071183
93.98571,201,409.071203
64.76775,201,409.071224
137.57686,201,409.071244
69.56071,201,409.071265
22.353008,201,409.071286
2.471306,201,409.071307
-0.29886666,201,409.071334
112.95816,201,419.475493
-22.586754,201,419.475563
46.225014,201,419.47558
155.13684,201,419.475594
171.00113,201,419.475607
12.5189295,201,419.47562
-5.2743616,201,419.475633
42.07268,201,419.475646
9.337868,201,419.475658
-10.11944,201,419.475671
69.731895,201,419.475683
114.84631,201,419.475696
70.91696,201,419.475708
60.864235,201,419.47572
59.94796,201,419.475733
17.7485,201,419.475745
-12.806511,201,419.475758
72.094406,201,419.47577
37.915527,201,419.475784
73.29204,201,419.475796
75.66096,201,429.674909
88.967545,201,429.674983
133.89716,201,429.675
16.988968,201,429.675014
41.778854,201,429.675028
59.12727,201,429.675041
79.608025,201,429.675054
38.368607,201,429.675066
-0.72858727,201,429.675079
44.959637,201,429.675091
0.5446994,201,429.675104
31.463858,201,429.675117
73.665085,201,429.675129
36.696587,201,429.675142
58.308865,201,429.675154
28.738222,201,429.675166
185.68396,201,429.675179
27.022964,201,429.675191
48.6115,201,429.675204
55.622814,201,429.675218
4.480795,201,439.382829
18.307875,201,439.382902
184.7161,201,439.382934
164.11201,201,439.38295
37.239353,201,439.382964
0.28698525,201,439.382978
241.35666,201,439.382991
26.332481,201,439.383004
81.261635,201,439.383016
-4.9067144,201,439.383029
175.55682,201,439.383042
-16.203842,201,439.383054
43.314648,201,439.383068
85.87394,201,439.383081
66.09726,201,439.383098
182.28853,201,439.383117
103.908966,201,439.383134
45.47983,201,439.383154
105.43923,201,439.383172
147.7252,201,439.38319
39.075386,201,448.883811
202.59271,201,448.883897
6.860289,201,448.883915
-21.492104,201,448.883929
133.68591,201,448.883943
103.55765,201,448.883956
108.33971,201,448.883969
219.46718,201,448.883981
-73.17856,201,448.883994
45.10674,201,448.884006
0.9018108,201,448.884019
197.43184,201,448.884032
16.6974,201,448.884045
52.847668,201,448.884058
25.514046,201,448.884071
34.72023,201,448.884084
60.736782,201,448.884096
38.39881,201,448.884109
43.63688,201,448.884122
42.604492,201,448.884134
8.606872,201,457.887224
-52.49807,201,457.887324
-2.7368336,201,457.887357
63.572094,201,457.887385
21.3475,201,457.887411
89.2114,201,457.887436
6.068987,201,457.88746
-44.0126,201,457.887486
23.01535,201,457.88751
238.8141,201,457.887535
-47.042778,201,457.887559
174.44331,201,457.887584
-42.288876,201,457.887609
7.581539,201,457.887634
1.3791709,201,457.887659
5.5584593,201,457.887684
-38.771946,201,457.887709
25.845646,201,457.887733
-40.652016,201,457.887757
0.31114963,201,457.887782
67.45786,201,466.059646
14.014036,201,466.059719
6.7116494,201,466.059738
18.577145,201,466.059752
-16.782589,201,466.059765
46.3386,201,466.059778
7.3606477,201,466.059791
155.29071,201,466.059803
103.96148,201,466.059816
-0.3045364,201,466.059829
5.6998835,201,466.059841
46.11263,201,466.059855
23.440065,201,466.059867
45.319042,201,466.05988
12.355389,201,466.059893
7.925304,201,466.059905
94.33242,201,466.059917
68.028786,201,466.059931
-52.244076,201,466.059944
44.938705,201,466.059957
-6.8137655,201,473.506767
107.42691,201,473.506858
37.568634,201,473.506875
-26.016325,201,473.506888
-53.9086,201,473.506902
12.354932,201,473.506915
0.0,201,473.506927
14.905375,201,473.50694
-27.409414,201,473.506953
-16.14063,201,473.506966
4.677843,201,473.506979
-39.1937,201,473.506991
13.830511,201,473.507004
3.8666296,201,473.507016
96.001434,201,473.50703
-29.816004,201,473.507042
9.4170475,201,473.507054
69.86842,201,473.507066
-44.040962,201,473.50708
93.09781,201,473.507092
-69.67255,201,481.923098
113.7273,201,481.923182
22.146416,201,481.923208
38.92579,201,481.923229
0.060301002,201,481.923249
42.702904,201,481.92327
20.86287,201,481.92329
22.513426,201,481.923311
5.797642,201,481.92333
31.574747,201,481.923349
58.92585,201,481.92337
2.8514225,201,481.92339
-60.33491,201,481.923409
5.562864,201,481.923429
-43.823166,201,481.923449
0.0,201,481.92347
114.1385,201,481.923489
-2.080673,201,481.92351
213.15523,201,481.923529
-14.209286,201,481.923548
-19.597673,201,490.253329
15.71392,201,490.253402
203.65121,201,490.253418
-28.967375,201,490.253433
-61.290424,201,490.253446
-47.35652,201,490.253459
-20.995663,201,490.253471
24.653084,201,490.253484
-46.124046,201,490.253497
-6.699395,201,490.25351
-51.107986,201,490.253523
14.082226,201,490.253536
69.8807,201,490.25355
24.790424,201,490.253563
81.30985,201,490.253576
54.185734,201,490.253589
116.868835,201,490.253601
119.49861,201,490.253614
80.66101,201,490.253627
-26.433138,201,490.25364
74.55663,201,498.110177
15.265226,201,498.110254
114.423546,201,498.110271
84.42976,201,498.110285
4.932671,201,498.110298
6.138448,201,498.110311
-39.407932,201,498.110324
88.058945,201,498.110336
-21.663788,201,498.110349
-26.555368,201,498.110361
28.538996,201,498.110373
-56.81182,201,498.110386
-49.501804,201,498.110398
0.0,201,498.11041
93.84937,201,498.110423
46.49317,201,498.110435
81.623344,201,498.116457
-38.746372,201,498.116472
25.981152,201,498.116485
0.0,201,498.116498
