#{"t_start": 1625370268.7300088, "env_id": null}
r,l,t
83.495505,700,19056.957782
-15.272151,700,19083.427932
28.638434,700,19110.517161
29.175218,700,19136.78255
44.224992,700,19164.054708
8.725803,700,19190.129426
44.531756,700,19217.494552
34.983561,700,19244.619635
12.504005,700,19271.823749
79.76243,700,19298.904017
70.426102,700,19324.865199
5.751667,700,19351.324068
37.54572,700,19378.490191
-113.51165,700,19405.589247
-105.533876,700,19431.81697
-1.863661,700,19458.059269
86.867854,700,19484.872288
118.393187,700,19513.305111
12.080066,700,19540.082678
42.630067,700,19567.529097
-100.884771,700,19594.710716
-149.507063,700,19621.228935
-7.343944,700,19647.729329
88.734769,700,19674.24611
30.441714,700,19700.853085
5.933791,700,19727.353692
-24.5125,700,19754.052881
34.177027,700,19780.435137
-21.928488,700,19807.703548
45.33984,700,19835.911796
88.492547,700,19863.195263
11.105165,700,19891.254811
21.794465,700,19919.383135
15.649307,700,19947.480897
-19.687353,700,19974.733991
33.771035,700,20002.082226
35.43616,700,20028.967608
42.213873,700,20055.605489
40.42584,700,20081.615637
38.133906,700,20108.035232
18.405366,700,20135.856726
44.14362,700,20164.103884
167.092376,700,20191.734202
7.063067,700,20218.921215
-18.947882,700,20246.739713
71.708372,700,20274.238043
-107.588159,700,20301.849499
45.449917,700,20328.990975
-35.907107,700,20357.250757
34.515302,700,20384.026811
135.808084,700,20410.565091
80.193568,700,20438.713393
126.119928,700,20466.323702
41.384148,700,20494.558201
38.790323,700,20521.67611
40.43865,700,20549.766347
34.428168,700,20578.209352
64.897446,700,20606.349844
31.787224,700,20634.66917
49.723189,700,20662.819233
17.290859,700,20690.802609
46.082986,700,20718.665458
38.486149,700,20747.196451
-9.61758,700,20775.170107
-127.676165,700,20802.275591
72.464084,700,20830.786965
23.813952,700,20858.330173
-93.899458,700,20886.189234
34.746049,700,20913.840436
28.360039,700,20941.517131
91.714079,700,20969.298686
34.307003,700,20997.042794
-5.483879,700,21024.766492
26.84747,700,21052.557162
-115.713549,700,21080.372018
-107.261549,700,21108.140703
77.113982,700,21136.495238
59.275399,700,21164.046234
28.735642,700,21191.72995
-108.987291,700,21219.874866
-87.826794,700,21248.488404
16.493585,700,21276.28755
38.695892,700,21304.23631
13.935822,700,21332.400847
46.904193,700,21359.568886
37.967035,700,21387.448922
14.231536,700,21415.422512
87.733739,700,21444.168264
96.501482,700,21472.125974
43.531529,700,21500.056692
-99.328206,700,21527.711614
47.762031,700,21555.845201
88.091931,700,21584.119827
-20.396952,700,21611.409129
60.764823,700,21639.681867
53.491494,700,21668.876003
74.197336,700,21696.035383
24.95935,700,21723.832259
37.977805,700,21752.030692
-21.04764,700,21779.748017
34.645293,700,21807.876524
-103.124128,700,21835.930563
44.487473,700,21864.182804
41.870989,700,21891.75657
17.312531,700,21920.795799
-39.093436,700,21948.880314
-87.898801,700,21977.159049
48.648129,700,22005.068021
60.187697,700,22033.362672
38.983155,700,22060.373255
46.770667,700,22088.024784
61.639818,700,22115.908756
-113.692832,700,22144.149481
16.935367,700,22171.812652
137.313652,700,22198.654911
67.971657,700,22226.634679
34.491273,700,22254.900403
60.371762,700,22282.775934
-11.829818,700,22310.923482
