#{"t_start": 1624622618.0753102, "env_id": null}
r,l,t
-67.08691,201,185.192441
3.2159317,201,185.192453
75.2283,201,185.192466
33.614666,201,185.192478
112.11027,201,185.19249
42.46974,201,185.192502
45.432682,201,185.192515
8.807052,201,185.192527
226.29982,201,197.112908
74.59073,201,197.113008
-2.3030465,201,197.113034
-1.1212968,201,197.113054
86.392784,201,197.113073
-10.564134,201,197.113095
7.7163672,201,197.113123
-26.591713,201,197.113153
187.57497,201,197.113182
12.484171,201,197.113209
-46.113018,201,197.113235
7.1336284,201,197.113264
86.79179,201,197.113292
29.878807,201,197.113334
79.58864,201,197.113366
9.904612,201,197.113395
64.78145,201,197.113425
6.6964297,201,197.113454
33.173637,201,197.113481
205.61684,201,197.113508
-62.586796,201,208.336737
61.391956,201,208.336814
40.32095,201,208.336835
115.54706,201,208.336854
-4.473834,201,208.336871
61.176167,201,208.336889
190.60384,201,208.336907
36.830933,201,208.336926
-20.229086,201,208.336944
-8.1280775,201,208.336962
-19.577866,201,208.336981
-2.3372166,201,208.337
-81.36652,201,208.337021
14.380892,201,208.337039
29.919792,201,208.337058
5.776943,201,208.337077
-13.547674,201,208.337098
-44.739998,201,208.337117
106.04574,201,208.337138
-17.74039,201,208.337158
-0.17137827,201,219.229123
107.90054,201,219.22921
7.125711,201,219.229234
15.717532,201,219.229254
16.046827,201,219.229272
41.431618,201,219.229291
8.437932,201,219.22931
-13.217712,201,219.229347
76.76706,201,219.229366
20.37954,201,219.229384
36.782894,201,219.229404
-88.78214,201,219.229423
60.132904,201,219.229441
-13.593154,201,219.22946
59.20674,201,219.229478
-10.020508,201,219.229497
61.92991,201,219.229516
-31.932056,201,219.229534
66.56207,201,219.229553
13.357558,201,219.229571
54.3978,201,231.432862
98.57649,201,231.432932
-0.5047643,201,231.432948
15.36949,201,231.432962
-10.435625,201,231.432975
47.641846,201,231.432987
31.79104,201,231.433
-30.759453,201,231.433012
-39.539524,201,231.433024
28.264103,201,231.433037
-38.31072,201,231.433049
-20.966534,201,231.433062
98.716225,201,231.433074
90.416954,201,231.433086
43.31501,201,231.433098
223.72188,201,231.43311
-0.026416754,201,231.433123
92.56003,201,231.433136
22.229845,201,231.433149
-31.436737,201,231.433162
-5.5121794,201,242.430857
-84.58241,201,242.43093
7.7439914,201,242.430947
-48.45326,201,242.430961
-23.483551,201,242.430974
81.009056,201,242.430988
49.24001,201,242.431001
54.400265,201,242.431014
129.8889,201,242.431027
99.36183,201,242.43104
-26.050468,201,242.431053
-11.55821,201,242.431066
38.193092,201,242.431078
37.167377,201,242.431091
-37.319206,201,242.431103
-6.4832096,201,242.431116
85.252174,201,242.431128
54.204285,201,242.431141
17.43435,201,242.431154
-8.3019085,201,242.431166
19.37633,201,253.528033
89.61569,201,253.528104
14.666392,201,253.528121
117.459114,201,253.528134
-39.702698,201,253.528147
-18.45193,201,253.52816
-1.8043836,201,253.528173
-7.244417,201,253.528185
21.188421,201,253.528198
17.886585,201,253.52821
-11.074399,201,253.528222
135.83669,201,253.528234
4.719488,201,253.528246
233.76477,201,253.528258
31.942122,201,253.528271
-45.62477,201,253.528283
5.364286,201,253.528295
39.979496,201,253.528308
-54.741283,201,253.52832
-29.419125,201,253.528333
12.411377,201,264.540497
4.0284586,201,264.540567
3.964269,201,264.540583
-44.717762,201,264.540596
17.176771,201,264.54061
68.80862,201,264.540622
-63.38137,201,264.540635
61.57939,201,264.540647
71.22561,201,264.540659
40.25799,201,264.540671
-1.5751536,201,264.540683
-16.06343,201,264.540695
25.91153,201,264.540707
47.46089,201,264.540719
-6.4789486,201,264.540731
-11.974802,201,264.540743
-11.546108,201,264.540756
38.34128,201,264.540768
55.927498,201,264.540781
51.27436,201,264.540793
7.873699,201,276.545074
128.04924,201,276.545144
77.372795,201,276.54516
6.173524,201,276.545174
29.473776,201,276.545187
88.900345,201,276.5452
8.693984,201,276.545213
0.78486633,201,276.545225
27.504093,201,276.545238
71.84527,201,276.545251
-12.535879,201,276.545264
-10.553608,201,276.545276
3.5471087,201,276.545289
-63.985683,201,276.545302
-51.84304,201,276.545323
41.577286,201,276.545336
55.375328,201,276.545349
27.935926,201,276.545362
-72.392685,201,276.545374
15.688716,201,276.545402
10.213943,201,287.703212
-12.827274,201,287.703308
25.917841,201,287.703331
5.300482,201,287.703351
66.977554,201,287.70337
-39.56151,201,287.703387
-80.800354,201,287.703406
39.561897,201,287.703424
23.461586,201,287.703442
-39.012966,201,287.703459
-67.01245,201,287.703479
-46.104237,201,287.703497
47.118816,201,287.703515
24.480455,201,287.703532
215.6729,201,287.70355
214.40224,201,287.703568
63.59684,201,287.703586
29.51213,201,287.703604
50.01841,201,287.703622
114.08897,201,287.70364
25.414644,201,298.624173
39.863865,201,298.62426
-26.880442,201,298.624285
55.50267,201,298.624306
49.290886,201,298.624326
69.706665,201,298.624346
-63.88738,201,298.624366
45.03597,201,298.624386
-44.445347,201,298.624406
-33.989635,201,298.624425
104.10891,201,298.624444
40.937893,201,298.624463
-6.7237835,201,298.624482
52.969833,201,298.624501
-4.105356,201,298.62452
9.770359,201,298.62454
15.315229,201,298.62456
21.32822,201,298.624579
38.30054,201,298.624597
83.79798,201,298.624616
60.26007,201,310.399267
-21.804,201,310.39935
53.69029,201,310.399367
41.271183,201,310.399381
-76.30481,201,310.399393
-39.18735,201,310.399406
119.13888,201,310.39942
92.431046,201,310.399432
48.722935,201,310.399444
-15.9833765,201,310.399457
-33.07947,201,310.39947
34.938347,201,310.399483
67.256035,201,310.399496
-23.724325,201,310.399508
7.7608633,201,310.399521
3.4457414,201,310.399534
227.02322,201,310.399546
29.224422,201,310.399559
24.76916,201,310.399571
-40.48108,201,310.399584
71.50377,201,321.622296
12.016918,201,321.622393
-50.855774,201,321.622425
-32.95422,201,321.622451
-13.386328,201,321.622482
21.179249,201,321.622507
2.660332,201,321.622565
-86.10573,201,321.622611
49.861645,201,321.622639
166.83966,201,321.622665
17.098179,201,321.62269
40.60803,201,321.622714
20.345531,201,321.622738
23.513086,201,321.622762
21.392641,201,321.622786
48.35032,201,321.62281
-11.369982,201,321.622834
-35.961426,201,321.622858
-3.7441823,201,321.622882
36.580925,201,321.622906
5.7073913,201,332.640908
63.84152,201,332.640996
6.098997,201,332.641016
-7.3190427,201,332.641029
-2.3759682,201,332.641042
43.021843,201,332.641055
-12.754811,201,332.641068
28.336906,201,332.64108
22.869188,201,332.641093
97.373116,201,332.641105
-13.0347595,201,332.641117
51.490177,201,332.641129
2.8935828,201,332.641142
-15.663797,201,332.641154
27.78893,201,332.641166
88.484406,201,332.641179
-18.918037,201,332.641191
-13.449397,201,332.641204
-11.001496,201,332.641216
18.178488,201,332.641229
7.1815076,201,343.944295
107.81395,201,343.944369
19.351614,201,343.944386
-17.478199,201,343.944399
60.178787,201,343.944412
7.7861004,201,343.944426
-75.42179,201,343.944438
9.044716,201,343.944451
153.40466,201,343.944464
19.041327,201,343.944477
-50.459614,201,343.94449
-67.42224,201,343.944503
7.6703835,201,343.944516
-45.11143,201,343.944528
54.52578,201,343.944541
-4.75231,201,343.944554
-5.35571,201,343.944566
9.667187,201,343.944579
16.783106,201,343.944592
8.225016,201,343.944604
47.313843,201,356.008796
-36.62079,201,356.008869
43.441235,201,356.008886
-113.63684,201,356.0089
7.9238887,201,356.008913
1.9320221,201,356.008926
37.881874,201,356.008939
14.121244,201,356.008951
41.20462,201,356.008963
-10.355843,201,356.008976
14.479668,201,356.008989
-31.567053,201,356.009001
-62.037067,201,356.009014
25.242758,201,356.009027
15.472305,201,356.009039
19.765709,201,356.009053
35.6558,201,356.009064
-38.12257,201,356.009077
-12.5394535,201,356.00909
101.580185,201,356.009102
-2.2737854,201,367.204884
142.33603,201,367.204954
-37.576057,201,367.204971
-35.983665,201,367.204985
22.321207,201,367.204998
8.435779,201,367.205011
49.787254,201,367.205023
-17.026384,201,367.205036
13.17868,201,367.205049
-22.486841,201,367.205062
141.35576,201,367.205075
10.565124,201,367.205088
208.33556,201,367.2051
38.235733,201,367.205113
72.823044,201,367.205125
-52.79385,201,367.205137
8.324597,201,367.205149
143.4736,201,367.205179
-59.997536,201,367.205194
-2.672233,201,367.205206
182.19957,201,378.663006
12.792941,201,378.663079
26.19319,201,378.663097
63.749626,201,378.66311
113.009125,201,378.663124
22.94377,201,378.663137
46.9736,201,378.663149
115.54355,201,378.663162
134.57762,201,378.663175
76.27048,201,378.663188
107.86652,201,378.6632
34.132862,201,378.663213
21.159193,201,378.663225
74.51447,201,378.663238
6.01577,201,378.66325
158.59975,201,378.663262
-28.20082,201,378.663275
31.150677,201,378.663287
17.134016,201,378.6633
94.51248,201,378.663312
123.94964,201,390.394021
-13.178005,201,390.394093
-93.44831,201,390.39411
2.5940235,201,390.394125
-54.621407,201,390.394139
-60.171463,201,390.394151
37.52836,201,390.394164
40.698822,201,390.394177
7.585483,201,390.39419
31.804203,201,390.394202
-0.94774216,201,390.394215
10.106983,201,390.394228
26.404013,201,390.39424
-48.203167,201,390.394253
-23.000883,201,390.394265
-66.871284,201,390.394278
70.63838,201,390.39429
-8.598771,201,390.394303
98.78924,201,390.394316
32.141518,201,390.394329
19.742512,201,402.11629
50.04426,201,402.116373
-41.420692,201,402.116393
-30.974232,201,402.116408
-0.5334446,201,402.116423
21.028902,201,402.116436
86.314766,201,402.116448
-50.207134,201,402.116461
-108.70277,201,402.116474
60.043476,201,402.116486
12.968101,201,402.116499
-2.2455852,201,402.116511
67.295296,201,402.116524
22.27125,201,402.116536
9.8219,201,402.116548
18.541737,201,402.11656
77.24595,201,402.116572
40.823746,201,402.116585
-10.860339,201,402.116597
-2.0787895,201,402.116609
-42.8831,201,413.435421
-19.587694,201,413.435516
-35.595272,201,413.435548
-64.051834,201,413.435576
-39.977688,201,413.435601
51.99225,201,413.435626
-92.14173,201,413.435651
45.07885,201,413.435675
57.23384,201,413.4357
27.465738,201,413.435726
-8.835468,201,413.435752
-15.913928,201,413.435776
-20.907476,201,413.435801
14.664895,201,413.435826
13.974585,201,413.43585
-121.5975,201,413.435874
-18.050934,201,413.435899
16.499315,201,413.435923
78.21852,201,413.435947
52.20174,201,413.435972
30.965862,201,424.832663
-5.3959603,201,424.832748
146.42526,201,424.832765
45.83154,201,424.832778
173.94624,201,424.832791
54.682392,201,424.832804
-8.821026,201,424.832817
20.995844,201,424.832829
31.653158,201,424.832842
298.2432,201,424.832855
25.234268,201,424.832867
58.85636,201,424.83288
-9.945932,201,424.832892
35.992405,201,424.832906
45.537395,201,424.832918
74.7156,201,424.832931
232.07275,201,424.832944
56.73537,201,424.832956
-40.287376,201,424.83297
-32.093647,201,424.832984
16.249805,201,436.9903
181.63454,201,436.990386
56.225845,201,436.99041
1.8745705,201,436.990431
-98.27898,201,436.99045
49.465096,201,436.990469
-26.287622,201,436.990489
-47.56855,201,436.990507
184.97893,201,436.990525
18.741058,201,436.990544
-43.860996,201,436.990562
14.069738,201,436.990581
64.32446,201,436.990599
-46.125862,201,436.990618
47.48838,201,436.990637
57.15737,201,436.990658
21.22851,201,436.990677
148.84273,201,436.990695
14.343609,201,436.990714
17.033432,201,436.990732
-22.721552,201,448.408309
-22.023216,201,448.408473
153.56343,201,448.408514
104.98863,201,448.408549
15.379314,201,448.408585
64.64522,201,448.408618
-12.8545,201,448.408652
-72.429184,201,448.408686
-11.503656,201,448.408721
107.702286,201,448.408756
-32.687813,201,448.408792
9.743877,201,448.408828
112.78244,201,448.408865
37.60871,201,448.408902
84.6034,201,448.40894
-15.085922,201,448.40898
-10.364054,201,448.409019
55.91419,201,448.409059
38.184303,201,448.409097
40.709293,201,448.409137
97.35685,201,459.798175
129.12695,201,459.798299
-8.99879,201,459.798351
-29.95871,201,459.798394
104.12846,201,459.798434
-79.78516,201,459.798473
136.14545,201,459.798511
-61.884277,201,459.798548
-13.763048,201,459.798588
1.4773746,201,459.798628
147.44478,201,459.798667
-69.98271,201,459.798706
78.02142,201,459.798744
71.40574,201,459.798783
89.90265,201,459.798823
12.021068,201,459.798863
-41.78734,201,459.798931
-32.24309,201,459.798974
0.006963431,201,459.799013
157.03719,201,459.799054
33.523796,201,471.236194
-98.64067,201,471.236267
-18.151754,201,471.236283
6.5860953,201,471.236298
-71.47649,201,471.236311
-46.90577,201,471.236324
-24.949682,201,471.236337
30.158476,201,471.23635
-9.389958,201,471.236363
179.84058,201,471.236376
14.03516,201,471.236389
26.306149,201,471.236402
27.578463,201,471.236414
-114.73559,201,471.236427
-37.80937,201,471.236439
8.300642,201,471.236452
-42.265762,201,471.236465
6.132629,201,471.236479
41.554585,201,471.236491
4.787741,201,471.236506
124.68698,201,483.14859
13.164138,201,483.148679
71.63803,201,483.148704
-41.17853,201,483.148724
45.938633,201,483.148742
29.830446,201,483.148761
19.842358,201,483.148779
55.749916,201,483.148798
23.586113,201,483.148818
-0.48904553,201,483.148836
-105.08303,201,483.148854
-9.41421,201,483.148875
-11.46583,201,483.148896
2.142497,201,483.148916
126.61726,201,483.148937
40.903553,201,483.148957
54.206703,201,483.148977
246.28914,201,483.148995
93.035355,201,483.149014
35.530735,201,483.149033
106.813126,201,494.438755
-12.515003,201,494.438854
10.217014,201,494.438893
-42.402843,201,494.438922
-21.775566,201,494.438951
39.32343,201,494.43898
48.575626,201,494.439008
31.101528,201,494.439036
92.212135,201,494.439064
14.283722,201,494.439095
-57.11645,201,494.439123
24.84252,201,494.439152
45.816383,201,494.439179
-27.333797,201,494.439207
-30.535948,201,494.439236
-6.3466806,201,494.439264
263.99454,201,494.439291
50.64532,201,494.43932
5.3390555,201,494.439348
65.5356,201,494.439376
-31.496346,201,505.590468
155.0333,201,505.590541
89.84686,201,505.590558
-3.4971094,201,505.590571
26.146568,201,505.590584
3.5766292,201,505.590597
4.363955,201,505.59061
23.127352,201,505.590622
-11.514456,201,505.590635
49.927883,201,505.590647
13.00629,201,505.59066
72.85841,201,505.590672
135.20538,201,505.590684
6.442569,201,505.590697
-10.768986,201,505.590709
48.259544,201,505.590721
33.951935,201,505.590734
-5.2920847,201,505.590746
56.787483,201,505.590758
33.579483,201,505.59077
7.049113,201,517.739383
26.62285,201,517.739457
34.750587,201,517.739474
41.23901,201,517.739488
78.846725,201,517.739501
13.847351,201,517.739514
-0.6774456,201,517.739527
-18.569696,201,517.73954
-16.78075,201,517.739553
41.031635,201,517.739565
-22.867188,201,517.739578
-22.5072,201,517.739589
8.798159,201,517.739602
19.20893,201,517.739614
-38.377266,201,517.739627
17.651396,201,517.739639
59.620365,201,517.739652
-64.58422,201,517.739664
-40.66189,201,517.739677
79.45413,201,517.73969
11.804823,201,528.838789
129.53908,201,528.838881
27.781883,201,528.838912
9.151303,201,528.838938
265.789,201,528.838963
-40.895344,201,528.838988
34.542744,201,528.839013
-4.6482263,201,528.839037
9.488773,201,528.839061
9.673657,201,528.839085
92.482925,201,528.839112
71.54112,201,528.839137
35.616455,201,528.839161
-12.723432,201,528.839185
41.057693,201,528.839209
-62.80035,201,528.839234
65.81064,201,528.839259
9.919578,201,528.839283
9.44151,201,528.839307
3.8146558,201,528.839332
22.73642,201,540.029848
86.703545,201,540.029917
-13.571925,201,540.029933
-21.913548,201,540.029947
39.89541,201,540.02996
112.063545,201,540.029973
0.51866335,201,540.029985
18.448477,201,540.029997
134.95044,201,540.03001
34.064022,201,540.030023
25.463572,201,540.030035
21.436573,201,540.030048
54.7221,201,540.03006
74.503586,201,540.030072
-17.258732,201,540.030085
155.8872,201,540.030098
5.244935,201,540.03011
-3.7801702,201,540.030123
110.56199,201,540.030135
33.791096,201,540.030148
5.870633,201,551.482174
1.7210075,201,551.482266
45.477123,201,551.482313
65.65626,201,551.482344
-1.350541,201,551.482372
102.50201,201,551.482399
2.4568303,201,551.482426
64.28551,201,551.482453
114.90588,201,551.482482
-30.671368,201,551.482511
142.14291,201,551.482539
51.428696,201,551.482569
6.6297936,201,551.4826
7.4618917,201,551.482629
26.22577,201,551.482677
200.5935,201,551.482706
139.18224,201,551.482735
29.95668,201,551.482763
163.62352,201,551.48279
13.440624,201,551.482818
71.8022,201,563.819889
-43.077232,201,563.819964
55.616764,201,563.819981
-10.873344,201,563.819994
144.15846,201,563.820008
90.46209,201,563.820021
26.72107,201,563.820033
106.90191,201,563.820046
94.87771,201,563.820059
85.3352,201,563.820071
-54.18521,201,563.820084
97.0096,201,563.820098
40.44777,201,563.820111
16.078274,201,563.820124
47.617672,201,563.820137
-12.476315,201,563.820149
31.051466,201,563.820162
109.45869,201,563.820175
71.1335,201,563.820188
-15.26194,201,563.820201
-13.886313,201,575.402457
0.19350114,201,575.402546
23.26603,201,575.402572
130.63228,201,575.402593
65.83544,201,575.402613
-66.49523,201,575.402633
31.336794,201,575.402652
12.354838,201,575.402671
155.43777,201,575.40269
-34.383224,201,575.40271
63.66322,201,575.402729
12.837843,201,575.402747
26.326157,201,575.402766
-25.942667,201,575.402786
11.7223835,201,575.402805
98.17993,201,575.402824
22.9301,201,575.402843
-20.113207,201,575.402862
19.346,201,575.402881
74.86459,201,575.4029
40.969227,201,586.719063
42.562508,201,586.719133
-52.18701,201,586.719151
63.380486,201,586.719165
1.1132686,201,586.719178
-4.325002,201,586.71919
41.669994,201,586.719203
10.25756,201,586.719216
4.8126316,201,586.719229
45.533154,201,586.719241
-48.83176,201,586.719254
88.40215,201,586.719266
-8.953166,201,586.71928
-11.417256,201,586.719293
-22.81117,201,586.719306
-0.6303925,201,586.719318
46.178497,201,586.719331
-0.07511054,201,586.719344
47.958652,201,586.719359
125.63484,201,586.719372
43.388885,201,598.624067
-18.997005,201,598.624144
-31.078173,201,598.624161
104.95987,201,598.624175
41.858932,201,598.624188
53.96945,201,598.624201
35.546444,201,598.624215
83.56119,201,598.624228
48.656826,201,598.624243
41.716217,201,598.624256
-5.2355456,201,598.624268
12.358617,201,598.624281
73.09605,201,598.624294
-123.91692,201,598.624307
11.85151,201,598.62432
40.2281,201,598.624334
-82.73494,201,598.624347
-7.1581645,201,598.62436
6.5533056,201,598.624374
-21.574444,201,598.624392
22.444784,201,610.43922
27.144756,201,610.439297
-40.805737,201,610.439315
140.70238,201,610.439329
78.48707,201,610.439343
-49.879723,201,610.439357
-37.299084,201,610.43937
-45.072273,201,610.439382
61.35404,201,610.439395
-71.54585,201,610.439408
-5.612218,201,610.43942
13.576205,201,610.439433
65.2394,201,610.439445
32.253994,201,610.439458
108.48664,201,610.439471
-22.2881,201,610.439483
142.10365,201,610.439496
47.40994,201,610.43951
-15.574528,201,610.439525
261.15247,201,610.439538
-0.2795285,201,621.768698
29.101654,201,621.768777
52.84086,201,621.768803
99.92516,201,621.768824
-22.80408,201,621.768845
7.803307,201,621.768865
-40.37542,201,621.768885
-77.827614,201,621.768905
-17.411552,201,621.768925
3.065689,201,621.768945
8.507333,201,621.768965
1.3433696,201,621.768985
-0.12098345,201,621.769006
12.0906105,201,621.769028
-27.751392,201,621.76905
43.869934,201,621.769072
-10.106113,201,621.769093
21.133768,201,621.769115
-24.877226,201,621.769136
15.832162,201,621.769158
-11.844201,201,633.018399
47.892014,201,633.018506
55.22232,201,633.01854
-45.319096,201,633.018568
71.784935,201,633.018594
-8.840366,201,633.01862
42.39269,201,633.018644
138.4382,201,633.018669
54.669872,201,633.018696
79.4683,201,633.018721
-25.79347,201,633.018748
127.45768,201,633.018773
-8.970993,201,633.018798
10.390135,201,633.018822
10.3633375,201,633.018847
12.038831,201,633.018871
34.147198,201,633.018896
96.724945,201,633.01892
-33.800392,201,633.018944
7.1678114,201,633.01897
14.356892,201,645.145962
-21.014055,201,645.146035
14.773166,201,645.146053
-23.56433,201,645.146066
-19.55994,201,645.146079
13.624536,201,645.146092
-47.36537,201,645.146105
-37.408485,201,645.146118
-53.490654,201,645.146131
-57.06776,201,645.146144
58.84196,201,645.146157
-38.140507,201,645.14617
16.314148,201,645.146183
-27.33335,201,645.146216
-27.620796,201,645.14623
29.693995,201,645.146243
5.4529996,201,645.146256
-30.371435,201,645.146271
52.10178,201,645.146283
-20.323792,201,645.146296
6.0316224,201,656.413856
