#{"t_start": 1624594547.974161, "env_id": null}
r,l,t
68.498,201,238.404482
-2.2610655,201,238.404502
76.46268,201,238.404522
-16.865608,201,238.404543
18.392809,201,238.404564
19.474203,201,238.404584
144.3138,201,238.404605
21.645182,201,238.404626
22.491365,201,238.404646
12.647056,201,238.404665
-54.810562,201,238.404685
-82.08323,201,238.404705
6.755635,201,249.875695
35.14201,201,249.875769
-17.316435,201,249.875785
59.074326,201,249.8758
0.32922906,201,249.875813
147.65265,201,249.875827
75.23879,201,249.875839
39.462616,201,249.875852
20.63122,201,249.875865
38.566208,201,249.875878
75.17387,201,249.875891
-46.427116,201,249.875903
-47.986347,201,249.875916
24.32996,201,249.875929
-8.507512,201,249.875942
91.06467,201,249.875954
17.050121,201,249.875967
4.2557764,201,249.87598
-7.1045084,201,249.875993
14.203592,201,249.876005
163.52768,201,261.20019
2.4511912,201,261.200266
-10.93962,201,261.200285
93.26917,201,261.200299
155.25787,201,261.200312
-20.122198,201,261.200324
141.42046,201,261.200337
86.38747,201,261.20035
-1.95042,201,261.200362
53.451817,201,261.200375
34.456127,201,261.200387
-33.784164,201,261.2004
-87.79964,201,261.200413
-26.753788,201,261.200425
215.71254,201,261.200438
112.10095,201,261.20045
16.896257,201,261.200463
5.2188807,201,261.200475
-2.9922125,201,261.200487
-14.032064,201,261.2005
184.7965,201,272.348783
52.638596,201,272.348884
56.57133,201,272.348916
-36.405853,201,272.348942
10.113112,201,272.348968
24.11402,201,272.348993
98.848434,201,272.349018
49.181767,201,272.349043
8.688698,201,272.349067
-54.312683,201,272.349092
2.9759874,201,272.349119
106.51744,201,272.349144
-15.096793,201,272.349168
2.6431243,201,272.349193
27.605326,201,272.349218
27.652308,201,272.349242
100.415215,201,272.349267
94.8238,201,272.349292
12.498217,201,272.349316
66.187416,201,272.349341
-52.158382,201,284.278548
88.70986,201,284.278635
27.203833,201,284.27866
-46.955246,201,284.278682
15.410072,201,284.278704
22.291445,201,284.278725
106.8135,201,284.278746
7.527787,201,284.278767
-13.819013,201,284.278788
163.19023,201,284.278809
23.043787,201,284.278829
-4.2739205,201,284.278849
24.876951,201,284.278869
14.299424,201,284.278889
-45.6214,201,284.278909
3.1111393,201,284.278928
13.320997,201,284.278948
27.187,201,284.278968
-18.286295,201,284.278987
19.836535,201,284.279007
-80.6294,201,295.568733
38.882545,201,295.568809
38.664875,201,295.568827
-14.642413,201,295.568841
94.962036,201,295.568856
11.495996,201,295.568869
178.83304,201,295.568882
-0.06055008,201,295.568896
29.752287,201,295.56891
-64.01492,201,295.568923
78.87738,201,295.568939
79.12924,201,295.568957
138.34404,201,295.568975
38.37123,201,295.568994
23.739195,201,295.56901
14.479636,201,295.569023
37.79234,201,295.569036
31.181274,201,295.569049
28.962349,201,295.569062
39.436504,201,295.569076
71.48787,201,306.579426
42.94581,201,306.579507
29.190775,201,306.579528
-15.221345,201,306.579546
-30.48523,201,306.579564
4.336036,201,306.579581
-26.9295,201,306.579599
38.275738,201,306.579617
52.332047,201,306.579634
6.231581,201,306.579653
41.40353,201,306.579675
138.07094,201,306.579697
43.679527,201,306.579717
28.144602,201,306.579735
31.344784,201,306.579755
9.253269,201,306.579776
-67.38002,201,306.579796
25.387947,201,306.579816
188.3303,201,306.579835
127.67925,201,306.579858
5.188526,201,317.613291
-89.76338,201,317.613364
192.74934,201,317.613382
32.76398,201,317.613396
54.332993,201,317.613409
93.25757,201,317.613422
15.019259,201,317.613435
130.16058,201,317.613447
-18.214973,201,317.613459
78.18785,201,317.613472
12.943732,201,317.613484
74.23351,201,317.613497
43.48819,201,317.613509
191.6444,201,317.613521
94.96074,201,317.613533
96.669075,201,317.613545
162.79898,201,317.613558
46.40873,201,317.613569
-2.0127468,201,317.613582
100.73399,201,317.613595
-6.7504406,201,328.996332
-67.77506,201,328.996407
107.683044,201,328.996423
-20.50319,201,328.996436
-97.66718,201,328.996449
-43.67394,201,328.996462
22.027946,201,328.996475
-9.0151005,201,328.996487
-8.77064,201,328.9965
-12.48366,201,328.996513
-20.740776,201,328.996526
75.01596,201,328.996538
16.280127,201,328.996551
22.426208,201,328.996563
24.503605,201,328.996575
-4.187225,201,328.996588
47.71626,201,328.9966
69.01893,201,328.996612
70.71787,201,328.996625
220.75745,201,328.996637
6.820854,201,339.665557
-54.727375,201,339.665633
34.812096,201,339.665649
-29.595358,201,339.665664
79.313644,201,339.665677
37.66283,201,339.66569
238.24112,201,339.665703
-52.42987,201,339.665715
-48.822636,201,339.665727
-38.123196,201,339.66574
51.08019,201,339.665753
39.436165,201,339.665766
97.807785,201,339.665778
34.26013,201,339.665791
19.76357,201,339.665803
32.655148,201,339.665816
40.1349,201,339.665828
20.470264,201,339.66584
-29.514038,201,339.665853
158.65225,201,339.665866
15.9692335,201,349.38425
34.4609,201,349.38432
-49.91369,201,349.384337
-30.622602,201,349.384351
8.652862,201,349.384365
112.857086,201,349.384377
-9.381982,201,349.38439
16.343775,201,349.384403
219.14609,201,349.384416
47.84126,201,349.384428
-33.42197,201,349.38444
123.97923,201,349.384452
0.6334894,201,349.384464
-25.089668,201,349.384477
-63.422245,201,349.384489
15.706544,201,349.384502
97.89015,201,349.384514
100.00776,201,349.384526
19.427546,201,349.384538
-51.18518,201,349.384551
-0.8169839,201,358.190998
223.97713,201,358.191073
19.550154,201,358.191089
-42.887207,201,358.191103
-34.67109,201,358.191116
30.88986,201,358.191129
2.0343711,201,358.191141
125.49053,201,358.191154
-5.814259,201,358.191168
17.388956,201,358.191181
-45.77427,201,358.191194
36.564865,201,358.191206
83.59655,201,358.191219
19.10928,201,358.191231
-64.654175,201,358.191243
14.4486885,201,358.191256
8.345768,201,358.191268
-56.19204,201,358.191281
1.269617,201,358.191293
28.559029,201,358.191305
48.64754,201,368.120795
-17.053154,201,368.120898
-81.31629,201,368.120923
19.364681,201,368.120944
171.42316,201,368.120963
117.382805,201,368.120982
73.21917,201,368.121001
201.42134,201,368.121018
-33.861637,201,368.121037
-36.955563,201,368.121055
22.976349,201,368.121074
8.683499,201,368.121094
8.686075,201,368.121114
190.88815,201,368.121134
19.371134,201,368.121153
-27.575178,201,368.121173
69.234276,201,368.121192
101.750496,201,368.12121
75.59794,201,368.121247
-7.6027637,201,368.12127
-49.361862,201,378.329971
9.734913,201,378.330051
116.08891,201,378.330068
106.26769,201,378.330082
238.90668,201,378.330095
-15.949001,201,378.330108
166.10118,201,378.330121
75.13971,201,378.330133
20.768839,201,378.330146
-40.886383,201,378.330158
23.615011,201,378.330171
186.48495,201,378.330184
193.2556,201,378.330195
10.023955,201,378.330208
107.311295,201,378.33022
57.20224,201,378.330233
6.462893,201,378.330245
13.855527,201,378.330258
-3.234075,201,378.33027
-63.945587,201,378.330282
29.721437,201,388.209374
12.419927,201,388.20945
75.52578,201,388.209467
-36.240414,201,388.209481
-16.90727,201,388.209495
-71.59757,201,388.209507
253.97209,201,388.20952
33.3003,201,388.209533
32.38231,201,388.209545
-30.121222,201,388.209558
31.746334,201,388.20957
-41.329124,201,388.209583
172.1792,201,388.209596
-62.573837,201,388.209608
-27.413034,201,388.209621
13.675768,201,388.209633
8.394193,201,388.209646
19.425106,201,388.209658
14.479982,201,388.209671
49.223392,201,388.209683
-5.1030517,201,397.997269
-0.10004735,201,397.997338
-30.426046,201,397.997355
96.35835,201,397.997369
245.16676,201,397.997382
45.03008,201,397.997396
-12.456708,201,397.997408
181.14436,201,397.997421
12.603699,201,397.997434
14.548597,201,397.997447
-40.69023,201,397.99746
-25.840534,201,397.997472
191.98679,201,397.997485
1.9968518,201,397.997497
10.541293,201,397.99751
-34.646328,201,397.997522
114.416756,201,397.997535
87.41446,201,397.997547
-50.705986,201,397.99756
-1.9472293,201,397.997573
111.93986,201,407.573674
-67.71153,201,407.573746
-41.164547,201,407.573764
90.911964,201,407.573778
2.3666523,201,407.573791
14.604461,201,407.573804
7.799962,201,407.573818
-33.188698,201,407.573831
6.135184,201,407.573844
-14.136242,201,407.573857
-1.9701418,201,407.573869
12.630156,201,407.573882
-59.448933,201,407.573895
199.98386,201,407.573907
-41.21564,201,407.57392
-69.00858,201,407.573933
-55.006123,201,407.573946
157.05629,201,407.573958
10.923886,201,407.57397
153.17334,201,407.573983
3.4138958,201,417.584792
115.80287,201,417.584876
43.93496,201,417.584894
163.97656,201,417.584908
139.49873,201,417.584922
93.67606,201,417.584935
109.65029,201,417.584948
-18.099192,201,417.584961
22.890505,201,417.584974
-44.54135,201,417.584987
33.652878,201,417.584999
17.65802,201,417.585012
64.93223,201,417.585025
23.873087,201,417.585037
174.1016,201,417.58505
-2.2653756,201,417.585063
112.53315,201,417.585075
29.069078,201,417.585088
184.1967,201,417.585101
88.27836,201,417.585114
37.96623,201,428.067272
-23.612259,201,428.067358
5.7963533,201,428.067383
33.66041,201,428.067403
-20.02066,201,428.067423
11.028902,201,428.067442
48.79598,201,428.067461
40.60004,201,428.06748
-13.599986,201,428.067499
23.51618,201,428.067518
2.528635,201,428.067537
31.391275,201,428.067556
44.81333,201,428.067576
15.402294,201,428.067595
-4.534195,201,428.067613
3.0933573,201,428.067632
8.572462,201,428.06765
-101.31529,201,428.067668
30.931425,201,428.067687
59.366093,201,428.067706
41.00614,201,438.194811
17.084404,201,438.194897
-11.206649,201,438.194925
12.696125,201,438.194948
6.0079145,201,438.194969
