#{"t_start": 1624598664.8781724, "env_id": null}
r,l,t
10.733824,201,174.93203
-51.051987,201,174.932131
-11.149409,201,174.932154
15.692308,201,174.932172
-35.82207,201,174.932189
18.086245,201,174.932207
19.819424,201,174.932225
76.79031,201,174.932242
-2.500943,201,174.932261
12.384783,201,174.932278
83.15525,201,174.932296
89.2893,201,174.932315
-21.468023,201,174.932333
-14.666846,201,174.932353
14.128161,201,174.932373
-31.130451,201,174.932391
-62.387184,201,174.932409
24.109694,201,174.932426
37.658566,201,174.932444
21.089792,201,174.932462
-45.91423,201,188.754482
104.23686,201,188.754558
-50.43366,201,188.754575
-66.80819,201,188.754588
98.35549,201,188.754601
-1.8066919,201,188.754614
207.16768,201,188.754627
6.654365,201,188.75464
103.70905,201,188.754653
86.23929,201,188.754665
66.53103,201,188.754678
35.211864,201,188.75469
99.272285,201,188.754703
-19.835308,201,188.754716
19.869732,201,188.754733
245.56702,201,188.754746
20.132557,201,188.754759
187.5614,201,188.754771
23.562778,201,188.754784
14.310582,201,188.754797
-0.50336045,201,202.611225
17.039055,201,202.611321
13.266933,201,202.611343
207.50842,201,202.61136
-39.542484,201,202.611376
60.78414,201,202.611392
0.21267733,201,202.611409
15.438131,201,202.611424
83.16126,201,202.61144
31.83775,201,202.611456
-28.027527,201,202.611472
87.02158,201,202.611489
88.02965,201,202.611506
233.83015,201,202.611524
-8.778825,201,202.611541
70.25525,201,202.611556
-7.4967566,201,202.611572
91.83637,201,202.611588
10.437302,201,202.611605
16.549417,201,202.611621
139.46329,201,216.626507
103.16668,201,216.626607
-22.391304,201,216.626632
83.93803,201,216.626652
39.423668,201,216.626671
25.626892,201,216.62669
-58.90146,201,216.62671
34.662033,201,216.62673
117.10292,201,216.626749
255.1967,201,216.626769
13.205537,201,216.626789
213.20647,201,216.626809
150.97824,201,216.626827
62.2799,201,216.626849
27.048565,201,216.626869
-39.386017,201,216.626889
25.331175,201,216.626907
106.139854,201,216.626926
32.18767,201,216.626945
-0.32786798,201,216.626963
49.22762,201,230.482913
99.62259,201,230.482999
22.3199,201,230.483018
122.646706,201,230.483035
-9.471972,201,230.483051
52.139145,201,230.483066
47.862663,201,230.483082
12.005218,201,230.483097
-18.815233,201,230.483112
17.15834,201,230.483127
-2.9895606,201,230.483142
71.95715,201,230.483158
71.13805,201,230.483172
-26.531475,201,230.483188
-45.146954,201,230.483203
7.513908,201,230.483218
-12.798168,201,230.483233
3.366723,201,230.483248
61.81559,201,230.483263
50.184273,201,230.483292
78.05938,201,244.691129
16.415293,201,244.691229
31.832788,201,244.691257
98.130325,201,244.691281
21.731339,201,244.691303
22.15454,201,244.691324
98.827545,201,244.691344
-21.038286,201,244.691365
6.4454813,201,244.691386
-2.8693552,201,244.691406
29.664017,201,244.691427
19.09125,201,244.691448
225.41457,201,244.69147
10.47344,201,244.691492
-34.30916,201,244.691514
127.83535,201,244.691536
-47.925144,201,244.691558
2.9417412,201,244.69158
57.75447,201,244.691602
-68.70041,201,244.691623
114.84863,201,258.357608
32.134655,201,258.357695
145.925,201,258.35772
-40.48955,201,258.35774
32.189903,201,258.35776
19.15451,201,258.357781
14.986265,201,258.357801
109.16912,201,258.357821
70.4596,201,258.357842
129.05814,201,258.357861
113.426865,201,258.35788
79.75493,201,258.357899
-51.176476,201,258.35792
20.560278,201,258.357941
-32.06334,201,258.357962
90.697914,201,258.357983
210.37779,201,258.358005
22.375622,201,258.358025
75.4687,201,258.358044
51.236755,201,258.358064
-8.947662,201,273.916397
22.84197,201,273.916565
-41.65892,201,273.91659
-9.677195,201,273.916609
-43.63057,201,273.916626
6.9211774,201,273.916644
20.152067,201,273.916662
29.738262,201,273.916679
279.34518,201,273.916697
93.259224,201,273.916716
87.31913,201,273.916735
-31.429926,201,273.916754
53.986755,201,273.916775
341.64066,201,273.916795
5.204169,201,273.916813
-53.627983,201,273.91683
20.658985,201,273.916848
35.017628,201,273.916867
85.42187,201,273.916888
-9.000222,201,273.916907
120.06489,201,288.905507
15.866454,201,288.906725
-79.66195,201,288.907205
-51.91963,201,288.907676
-24.444681,201,288.907823
-46.07045,201,288.908044
-23.15549,201,288.908069
-38.943253,201,288.908091
-23.259287,201,288.908112
108.85368,201,288.908134
-50.437836,201,288.908155
-99.67908,201,288.908176
239.4501,201,288.908198
219.53679,201,288.908218
43.984566,201,288.908239
-9.019952,201,288.908259
21.273203,201,288.908279
42.57541,201,288.908299
14.485831,201,288.908319
-0.18425001,201,288.908339
43.351986,201,302.405749
-48.609375,201,302.40584
23.924477,201,302.405868
5.252953,201,302.405892
31.934673,201,302.405914
74.36848,201,302.405934
12.704576,201,302.405954
14.250042,201,302.405974
-43.21715,201,302.405994
-34.520027,201,302.406014
13.944237,201,302.406034
230.60966,201,302.406053
181.04659,201,302.406073
-58.20538,201,302.406092
-32.845028,201,302.406112
-41.85708,201,302.406132
72.37091,201,302.406153
-38.800133,201,302.406174
-66.17731,201,302.406195
30.851887,201,302.406216
3.3779988,201,315.249303
211.1518,201,315.249393
74.27488,201,315.249418
29.7072,201,315.249439
70.47299,201,315.249459
128.29225,201,315.24948
17.003498,201,315.249498
-0.98876524,201,315.249517
-42.53001,201,315.249537
-27.745985,201,315.249556
42.742134,201,315.249577
46.699482,201,315.249597
-47.037567,201,315.249618
-35.45642,201,315.249639
19.22596,201,315.24966
216.66086,201,315.249681
14.673029,201,315.249702
-43.43232,201,315.249723
55.850548,201,315.249744
96.66846,201,315.249764
133.21873,201,327.639091
28.237644,201,327.639192
252.63602,201,327.639217
40.525906,201,327.639241
14.416061,201,327.639262
74.54044,201,327.639283
102.8127,201,327.639306
-26.70362,201,327.639327
-33.427135,201,327.639349
11.968407,201,327.63937
58.17081,201,327.639391
-45.584076,201,327.639411
-32.018417,201,327.639431
-25.660522,201,327.63945
8.904665,201,327.639469
-45.237785,201,327.639488
46.510372,201,327.639507
91.00854,201,327.639528
-37.774723,201,327.639549
-18.165642,201,327.63957
120.2178,201,340.731789
-27.761927,201,340.731875
99.09832,201,340.7319
74.55199,201,340.731921
31.719334,201,340.731941
-61.502686,201,340.731962
127.29421,201,340.731982
46.395863,201,340.732001
89.04134,201,340.73202
8.749423,201,340.73204
14.530366,201,340.732059
8.244064,201,340.732078
71.46864,201,340.732096
12.269455,201,340.732116
-47.510605,201,340.732136
114.35278,201,340.732156
125.297455,201,340.732175
100.31001,201,340.732194
211.53499,201,340.732232
33.332016,201,340.732253
83.31389,201,355.066664
107.07057,201,355.06674
19.287872,201,355.066758
-29.785538,201,355.066772
-4.0928435,201,355.066785
59.302288,201,355.066798
87.940125,201,355.066811
17.402464,201,355.066824
243.72461,201,355.066837
232.58313,201,355.06685
69.23886,201,355.066863
-1.0498579,201,355.066875
33.70841,201,355.066889
8.655828,201,355.066901
18.832964,201,355.066914
24.219254,201,355.066926
-1.2089353,201,355.066938
27.112999,201,355.066951
55.061684,201,355.066964
35.373962,201,355.066976
158.32227,201,369.107155
92.64802,201,369.107249
17.09774,201,369.107275
11.090303,201,369.107297
49.319725,201,369.107318
-42.100903,201,369.107338
113.702576,201,369.107359
32.744137,201,369.10738
130.09569,201,369.1074
128.09955,201,369.107421
9.984414,201,369.107441
102.54258,201,369.107461
13.810637,201,369.107482
21.755398,201,369.107504
-46.57239,201,369.107528
105.28345,201,369.107551
92.3234,201,369.107573
61.50333,201,369.107594
105.504776,201,369.107615
38.963367,201,369.107635
37.51787,201,381.923658
-46.825794,201,381.923738
5.424437,201,381.923755
15.620186,201,381.923768
-39.251526,201,381.923781
101.44994,201,381.923794
-39.664646,201,381.923806
-94.7836,201,381.923819
-31.011745,201,381.923831
-54.686214,201,381.923844
-50.54844,201,381.923857
86.219025,201,381.923869
71.99381,201,381.923882
63.966564,201,381.923895
139.41243,201,381.923907
3.1995158,201,381.92392
15.878016,201,381.923933
208.83067,201,381.923946
-45.061573,201,381.923959
12.009038,201,381.923973
132.94583,201,395.122932
92.82385,201,395.123021
-26.061632,201,395.123046
5.460529,201,395.123068
18.805603,201,395.123087
171.03252,201,395.123106
18.191582,201,395.123126
-131.0814,201,395.123145
119.868904,201,395.123162
13.696518,201,395.12318
-104.24675,201,395.123198
24.427267,201,395.123215
42.2234,201,395.123234
77.866394,201,395.123251
23.28146,201,395.123268
92.717896,201,395.123285
-30.511702,201,395.1233
39.41223,201,395.123317
42.615425,201,395.123333
-66.42816,201,395.123349
183.89796,201,409.163176
61.127216,201,409.163279
109.23292,201,409.163307
31.59282,201,409.16333
3.5928802,201,409.163351
272.49258,201,409.163372
-8.732994,201,409.163392
16.504444,201,409.163411
19.62337,201,409.163431
6.935099,201,409.16345
-7.9492483,201,409.16347
3.8122647,201,409.163489
17.8251,201,409.163508
1.23427,201,409.163528
30.075907,201,409.163547
18.046688,201,409.163567
19.03943,201,409.163589
2.6754825,201,409.163609
37.66265,201,409.163629
-38.409466,201,409.163648
84.571236,201,423.96143
-40.793526,201,423.961499
117.37352,201,423.961517
0.15055253,201,423.961531
32.57052,201,423.961545
9.428134,201,423.961557
60.79953,201,423.96157
-2.6687586,201,423.961582
14.134393,201,423.961595
48.244877,201,423.961607
-29.49468,201,423.96162
168.21214,201,423.961632
-27.406574,201,423.961645
-36.105137,201,423.961657
180.28021,201,423.961669
42.389,201,423.961682
-19.871159,201,423.961694
-20.725832,201,423.961706
28.84941,201,423.961719
10.793793,201,423.961732
-25.760555,201,439.132301
79.13004,201,439.132393
258.68332,201,439.13242
55.19134,201,439.132443
212.364,201,439.132465
-38.211975,201,439.132486
-48.438725,201,439.132508
35.086674,201,439.132529
74.772575,201,439.13255
1.299874,201,439.132571
27.848333,201,439.132593
50.238636,201,439.132614
3.420167,201,439.132635
9.232817,201,439.132657
3.0048306,201,439.132678
113.75551,201,439.132698
-53.903763,201,439.132719
25.218863,201,439.13274
131.33577,201,439.132761
294.29587,201,439.132782
71.569786,201,454.339017
-22.211365,201,454.339129
-23.06752,201,454.339165
-32.954437,201,454.339196
-0.020164827,201,454.339226
-0.07757629,201,454.339256
-52.928474,201,454.339286
-47.313408,201,454.339316
-21.084917,201,454.339346
24.851887,201,454.339375
28.59352,201,454.3394
25.161427,201,454.339427
71.38934,201,454.339453
6.353305,201,454.339481
-6.763048,201,454.339506
-27.25243,201,454.339532
-35.431393,201,454.339561
-10.99096,201,454.339609
97.24483,201,454.339641
111.05468,201,454.339667
17.388931,201,469.755081
16.162348,201,469.755168
24.280453,201,469.755196
25.780382,201,469.755218
40.312298,201,469.75524
55.73344,201,469.755262
10.313597,201,469.755283
37.563988,201,469.755304
64.56988,201,469.755323
-5.667581,201,469.755345
57.116966,201,469.755366
-1.8791825,201,469.755386
1.4444337,201,469.755408
14.485832,201,469.755428
26.878672,201,469.755449
25.81001,201,469.75547
-75.592476,201,469.755491
-23.5152,201,469.755514
35.47159,201,469.755535
-7.9342494,201,469.755554
85.10755,201,484.839511
7.9745483,201,484.839623
241.29143,201,484.839654
107.21716,201,484.839676
46.04247,201,484.839696
92.90083,201,484.839715
19.391954,201,484.839735
112.16832,201,484.839754
-29.717533,201,484.839773
-38.43782,201,484.839793
61.24548,201,484.839812
64.09638,201,484.839832
90.55738,201,484.839853
-9.2374735,201,484.839873
128.82712,201,484.839893
-0.35235247,201,484.839912
94.59784,201,484.839932
30.627893,201,484.839951
46.085716,201,484.839971
10.898199,201,484.839989
31.759373,201,500.055011
63.185123,201,500.055822
114.01045,201,500.056253
215.67421,201,500.056422
3.1560953,201,500.056456
19.016651,201,500.056505
35.015263,201,500.056529
-23.936085,201,500.056549
110.02713,201,500.05657
-9.470761,201,500.056589
217.55095,201,500.056608
24.09466,201,500.05663
39.421463,201,500.056653
5.9298353,201,500.056676
15.122538,201,500.056696
19.229774,201,500.056717
180.48752,201,500.056737
104.2923,201,500.056757
30.892027,201,500.056777
243.85255,201,500.056796
140.71938,201,515.042911
35.85372,201,515.043009
181.28348,201,515.043035
8.831053,201,515.043055
42.601967,201,515.043075
42.23691,201,515.043096
-63.749573,201,515.043115
156.08989,201,515.043134
-54.91447,201,515.043153
29.363731,201,515.043173
-72.92896,201,515.043192
7.6266255,201,515.043211
11.025262,201,515.04323
-52.70207,201,515.04325
16.588223,201,515.043269
-3.3497288,201,515.043287
-78.62126,201,515.043306
-43.15895,201,515.043325
215.47029,201,515.043345
-43.910995,201,515.043364
24.080212,201,530.078164
20.721678,201,530.078251
-10.420922,201,530.078277
33.31258,201,530.0783
87.411514,201,530.078322
297.77158,201,530.078345
49.26397,201,530.078366
15.845676,201,530.078387
49.34817,201,530.078408
12.670816,201,530.078428
40.958508,201,530.07846
79.755615,201,530.078481
-25.824532,201,530.078502
285.01413,201,530.078522
13.976318,201,530.078543
-34.863804,201,530.078564
-45.551025,201,530.078585
121.12116,201,530.078604
-9.590385,201,530.078623
-46.901413,201,530.078642
119.68713,201,546.006676
-26.146465,201,546.006793
-16.465614,201,546.006821
-62.0364,201,546.006843
-64.800644,201,546.006866
59.10242,201,546.006888
56.81516,201,546.006908
-53.41028,201,546.006928
30.02431,201,546.006948
21.387285,201,546.006968
156.6825,201,546.006988
14.157601,201,546.007007
68.23031,201,546.007028
97.24067,201,546.007047
31.824661,201,546.007068
13.102628,201,546.007087
27.588888,201,546.007107
-26.551373,201,546.007127
0.3002435,201,546.007146
-44.464115,201,546.007166
-55.805298,201,560.386936
-23.370163,201,560.387027
209.80243,201,560.387051
17.25658,201,560.387072
28.840542,201,560.387091
122.06416,201,560.38711
226.27568,201,560.387129
14.134012,201,560.387148
97.74526,201,560.387167
20.448248,201,560.387184
30.239592,201,560.387204
17.48165,201,560.387222
16.509266,201,560.387242
21.553862,201,560.38726
86.03746,201,560.387279
-39.791,201,560.387298
27.033741,201,560.387316
123.93178,201,560.387336
108.74782,201,560.387356
35.888847,201,560.387375
102.30924,201,574.282535
-47.440014,201,574.282615
36.37689,201,574.282634
19.547298,201,574.282648
-76.6553,201,574.282661
127.510445,201,574.282674
-76.88379,201,574.282687
-46.303722,201,574.282701
40.237247,201,574.282714
57.53681,201,574.282727
-16.116266,201,574.282741
189.92093,201,574.282754
-56.883286,201,574.282767
-34.626484,201,574.282779
89.909134,201,574.282792
235.9229,201,574.282821
13.657605,201,574.282835
38.45572,201,574.282847
110.18787,201,574.282861
209.06602,201,574.282875
306.18317,201,588.558477
14.20135,201,588.558551
102.42798,201,588.558568
2.3060741,201,588.558582
135.77788,201,588.558595
7.3771667,201,588.558608
-14.239415,201,588.558621
196.85449,201,588.558634
116.621315,201,588.558647
97.45353,201,588.55866
-1.1655247,201,588.558673
-53.838455,201,588.558685
-63.997578,201,588.558697
148.59747,201,588.55871
36.4129,201,588.558723
-0.6831067,201,588.558736
-33.826378,201,588.558749
-26.070179,201,588.558762
11.275685,201,588.558775
80.99454,201,588.55879
21.29441,201,601.517251
209.21443,201,601.51734
46.307198,201,601.517367
15.814721,201,601.517389
1.8563719,201,601.517411
0.0415476,201,601.517431
201.2503,201,601.517452
40.231564,201,601.517473
101.72396,201,601.517493
-44.131817,201,601.517513
60.62097,201,601.517534
0.8971719,201,601.517554
-34.19259,201,601.517575
45.08388,201,601.517595
55.71133,201,601.517615
209.13293,201,601.517635
60.00562,201,601.517656
106.6647,201,601.517676
28.043224,201,601.517697
-8.136037,201,601.517717
-21.068838,201,614.722596
67.1727,201,614.722682
17.760712,201,614.722706
12.962159,201,614.722726
133.6247,201,614.722745
65.75378,201,614.722763
0.0,201,614.722781
115.04725,201,614.722799
111.18331,201,614.722818
22.923689,201,614.722836
32.181957,201,614.722855
-25.546675,201,614.722874
-21.687496,201,614.722893
212.36635,201,614.722912
-57.600353,201,614.72293
-72.847374,201,614.722949
-44.0956,201,614.722967
14.836266,201,614.722986
204.61995,201,614.723005
100.195854,201,614.723024
96.60844,201,625.745786
167.60042,201,625.745867
101.44015,201,625.745884
92.48413,201,625.745898
65.48256,201,625.745911
198.54254,201,625.745924
70.31849,201,625.745937
-59.504623,201,625.74595
-24.076084,201,625.745963
26.205412,201,625.745976
-26.427843,201,625.745988
-50.39876,201,625.746001
244.01086,201,625.746013
87.06011,201,625.746026
246.13474,201,625.746038
0.0,201,625.746051
115.09989,201,625.746063
59.288918,201,625.746076
-37.63625,201,625.746088
41.775124,201,625.746101
89.47879,201,638.135982
86.34218,201,638.136075
-72.269684,201,638.1361
-43.602463,201,638.136121
-36.206112,201,638.136142
-14.349775,201,638.136163
-10.292902,201,638.136182
11.712642,201,638.136201
16.409336,201,638.136222
158.97028,201,638.136242
3.8633027,201,638.136261
-0.0118343625,201,638.13628
111.48273,201,638.1363
3.582546,201,638.13632
20.869194,201,638.13634
40.258186,201,638.136359
18.025547,201,638.136378
0.0,201,638.136398
43.85212,201,638.136418
21.541506,201,638.136437
-34.502144,201,650.223237
124.36525,201,650.223333
10.563262,201,650.22336
40.106884,201,650.223381
95.23228,201,650.223402
-16.729918,201,650.223422
46.303055,201,650.223443
81.205055,201,650.223464
72.20021,201,650.223485
66.546455,201,650.223506
0.0,201,650.223526
199.99954,201,650.223545
28.663837,201,650.223565
12.290342,201,650.223586
0.0,201,650.223608
27.108952,201,650.223629
6.263476,201,650.22365
23.385288,201,650.22367
69.596306,201,650.223692
2.6939623,201,650.223714
37.58251,201,661.747059
-15.683719,201,661.747162
-57.66101,201,661.747189
-40.223965,201,661.747209
115.84785,201,661.747228
51.272404,201,661.747247
48.549786,201,661.747265
110.59987,201,661.747283
12.166487,201,661.747303
41.081753,201,661.747322
-47.742657,201,661.74734
-102.90155,201,661.747359
0.0,201,661.747379
75.610245,201,661.747397
-49.372227,201,661.747418
80.61351,201,661.747439
-77.5582,201,661.747459
0.0,201,661.747478
0.0,201,661.747495
23.033636,201,661.747514
-16.16954,201,674.774522
-45.312332,201,674.774614
16.55272,201,674.774638
5.0731153,201,674.774659
109.84986,201,674.774679
20.280907,201,674.774699
-2.4777424,201,674.774719
21.6057,201,674.774738
0.0,201,674.774758
-47.867573,201,674.774777
19.640549,201,674.774796
-3.5886273,201,674.774815
23.25665,201,674.774834
-10.967664,201,674.774853
86.323685,201,674.774872
1.5107439,201,674.774909
19.83365,201,674.77493
19.13718,201,674.77495
50.79182,201,674.774969
-63.52882,201,674.774988
14.893606,201,685.963618
79.03153,201,685.963724
114.90361,201,685.963746
-2.30348,201,685.963764
25.615892,201,685.96378
20.377815,201,685.963796
-45.32941,201,685.963809
-47.84059,201,685.963822
18.81775,201,685.963835
4.283933,201,685.963847
43.35978,201,685.963859
52.165268,201,685.963871
26.265955,201,685.963885
52.03185,201,685.963897
0.0,201,685.963909
-57.59481,201,685.963922
-42.632984,201,685.963934
-60.88561,201,685.963947
53.093136,201,685.96396
81.62969,201,685.963973
30.08454,201,698.636331
11.727056,201,698.63642
85.30242,201,698.636446
16.44373,201,698.636468
27.383043,201,698.636491
71.29527,201,698.636515
68.494255,201,698.636535
6.9644437,201,698.636554
83.4486,201,698.636574
-8.004158,201,698.636593
-28.86084,201,698.636613
78.64837,201,698.636633
2.8591816,201,698.636652
26.363796,201,698.636672
11.724653,201,698.636692
-24.269495,201,698.636711
46.331516,201,698.636731
-48.298214,201,698.636751
-33.901604,201,698.63677
-34.30363,201,698.63679
-43.7389,201,711.471973
174.29346,201,711.472075
12.482347,201,711.4721
-17.907133,201,711.47212
2.3708694,201,711.47214
64.06316,201,711.47216
199.45583,201,711.472178
146.06314,201,711.472197
55.53952,201,711.472217
30.666418,201,711.472237
83.50152,201,711.472256
-6.112874,201,711.472275
38.00332,201,711.472295
53.80168,201,711.472314
209.88936,201,711.472333
-42.230278,201,711.472352
61.956665,201,711.47237
228.32689,201,711.47239
7.731855,201,711.47241
51.588905,201,711.47243
70.13538,201,724.293154
27.261875,201,724.293251
43.24618,201,724.293276
14.900844,201,724.293297
-4.6609344,201,724.293317
147.08018,201,724.293338
2.2878819,201,724.293357
104.83384,201,724.293376
93.035385,201,724.293396
-49.138832,201,724.293417
71.936905,201,724.293437
26.317377,201,724.293456
6.0362396,201,724.293475
102.58305,201,724.293495
62.957222,201,724.293515
63.032383,201,724.293534
15.13042,201,724.293552
6.0287294,201,724.293572
25.795292,201,724.293591
71.95781,201,724.293611
13.699179,201,736.343186
180.61679,201,736.343287
213.00655,201,736.343308
-19.800253,201,736.343323
178.70007,201,736.343336
60.830677,201,736.343349
0.07989107,201,736.343361
159.61584,201,736.343374
170.44177,201,736.343387
7.601167,201,736.3434
10.913472,201,736.343412
-10.472943,201,736.343425
70.87278,201,736.343438
-16.474041,201,736.34345
53.664825,201,736.343463
18.563522,201,736.343476
192.07153,201,736.343488
15.215915,201,736.343501
213.00563,201,736.343513
-28.538204,201,736.343526
48.35428,201,747.892737
148.93791,201,747.892825
67.47033,201,747.892851
154.5941,201,747.892873
42.796352,201,747.892892
-17.544302,201,747.892913
11.056775,201,747.892934
23.923708,201,747.892954
19.26642,201,747.892974
15.776249,201,747.892993
19.899677,201,747.893013
42.896317,201,747.893034
78.79764,201,747.893054
-4.495969,201,747.893075
-0.1,201,747.893094
-18.476227,201,747.893116
9.54941,201,747.893135
77.6366,201,747.893156
22.439682,201,747.893176
9.379448,201,747.893196
172.72684,201,759.421077
176.78166,201,759.421155
95.647,201,759.421174
34.66954,201,759.421189
-0.1,201,759.421203
92.9575,201,759.421217
6.7052827,201,759.42123
186.20042,201,759.421244
126.21902,201,759.421257
24.456076,201,759.42127
27.935492,201,759.421283
-6.808297,201,759.421297
20.814877,201,759.421311
5.7941813,201,759.421324
185.3404,201,759.421337
8.826507,201,759.421351
-1.5119455,201,759.421364
31.217035,201,759.421377
40.06565,201,759.42139
164.77583,201,759.421403
161.79398,201,771.177377
27.926985,201,771.17747
158.39212,201,771.177497
205.27501,201,771.177519
5.426042,201,771.177541
151.42128,201,771.177564
130.83083,201,771.177586
71.33806,201,771.177607
55.311245,201,771.177627
80.0447,201,771.177649
8.860676,201,771.17767
-0.27688324,201,771.17769
24.70685,201,771.177711
117.56641,201,771.177731
70.86969,201,771.177752
140.70752,201,771.177772
-6.2440476,201,771.177811
38.829674,201,771.177833
165.57991,201,771.177853
40.829567,201,771.177873
54.287083,201,782.659686
71.08934,201,782.659763
88.33767,201,782.65978
61.84008,201,782.659795
89.12441,201,782.659809
43.60183,201,782.659822
97.265366,201,782.659836
43.242245,201,782.659849
1.7575966,201,782.659862
