#{"t_start": 1625370265.07341, "env_id": null}
r,l,t
25.273601,700,5204.35218
33.911915,700,5238.867772
2.936561,700,5273.538791
23.567538,700,5306.983795
15.1273,700,5340.68124
9.228536,700,5375.957256
-27.561248,700,5409.097932
41.812541,700,5442.660694
13.182452,700,5477.842003
30.78074,700,5512.351596
-83.188373,700,5545.805383
-78.234191,700,5578.990705
3.38291,700,5613.329137
20.797125,700,5648.034148
6.015868,700,5681.004944
20.271092,700,5714.075334
4.315082,700,5751.408988
6.376228,700,5784.421479
-84.401677,700,5817.101717
6.36515,700,5850.387932
20.407188,700,5885.813373
18.854458,700,5918.644081
-59.582057,700,5951.871317
-3.313067,700,5985.58599
16.182061,700,6020.64241
43.112271,700,6053.833128
5.098856,700,6087.033699
10.05846,700,6122.176072
2.088177,700,6156.004519
2.275161,700,6188.97926
17.507055,700,6221.919516
40.248868,700,6257.781482
-13.952718,700,6290.855016
51.217694,700,6324.112874
-12.280568,700,6358.175873
24.408826,700,6392.929593
-7.675655,700,6425.686234
-84.907764,700,6458.948015
13.890871,700,6493.771059
-13.84236,700,6527.693217
12.512861,700,6561.007163
-39.504045,700,6593.883802
-29.053851,700,6629.584416
20.014301,700,6663.658883
11.307616,700,6696.997034
40.563661,700,6732.008179
31.092687,700,6766.282979
13.233213,700,6799.700221
5.663903,700,6833.33489
14.620527,700,6869.009494
12.976637,700,6902.259943
52.577696,700,6936.283401
16.075016,700,6971.205961
44.895333,700,7005.423741
-18.94646,700,7038.591821
3.254673,700,7072.02828
-22.037217,700,7107.912021
8.649074,700,7141.147428
12.729149,700,7174.440633
32.168276,700,7209.180687
7.556116,700,7243.605021
17.664665,700,7276.908665
-9.467196,700,7309.822321
-26.950707,700,7345.307742
36.220403,700,7378.563317
19.411497,700,7411.70779
-13.474531,700,7445.79442
-9.674123,700,7480.95787
40.015208,700,7514.140069
-46.372047,700,7547.437283
-4.227161,700,7582.405955
46.215493,700,7617.492555
28.743372,700,7650.899612
-17.416244,700,7684.190842
-10.534037,700,7718.335681
-28.097904,700,7753.070293
9.77103,700,7786.835269
28.145466,700,7820.432299
20.391346,700,7854.909497
-29.283437,700,7889.957411
41.03259,700,7923.695322
49.738904,700,7957.067847
26.688938,700,7991.242364
-18.532189,700,8026.117492
-62.948236,700,8059.329736
34.847697,700,8092.979473
57.548427,700,8126.290036
-20.046596,700,8160.974278
-14.056857,700,8195.510574
-46.317409,700,8228.749036
-10.190274,700,8261.773713
18.820647,700,8295.356201
26.532539,700,8330.455535
18.260277,700,8364.804565
17.204549,700,8397.921857
20.708345,700,8431.797349
30.116635,700,8467.368451
59.21348,700,8500.583515
41.571924,700,8534.094379
-10.384179,700,8568.109496
16.359253,700,8603.674749
48.374449,700,8638.241499
22.912155,700,8671.112442
11.29893,700,8706.829081
5.895068,700,8740.472382
-3.615975,700,8773.747646
7.234088,700,8808.015497
12.250183,700,8843.112653
11.806308,700,8876.370054
-48.997547,700,8909.485254
22.687444,700,8944.596773
22.510021,700,8978.868277
21.281751,700,9011.944978
3.356771,700,9044.848198
22.566796,700,9080.400061
21.936687,700,9114.341627
37.638931,700,9147.802337
10.691978,700,9182.144105
37.841115,700,9217.167175
-16.725518,700,9250.33325
17.472847,700,9283.551807
32.266994,700,9318.792167
-3.115927,700,9353.232473
11.540004,700,9386.951761
5.315262,700,9420.492151
11.404258,700,9454.882905
7.486324,700,9489.325193
20.538996,700,9523.13411
4.317942,700,9556.685875
47.505235,700,9592.397188
-16.749919,700,9625.759247
14.203473,700,9658.986781
42.411891,700,9693.404979
-2.523551,700,9729.85782
9.93063,700,9763.646583
19.889866,700,9796.801272
2.937739,700,9830.86849
11.338349,700,9865.968377
54.863503,700,9899.868184
25.720783,700,9933.45703
-0.046886,700,9967.708987
7.102269,700,10003.332852
10.607127,700,10036.769704
33.151723,700,10070.148072
29.379674,700,10104.798699
9.455083,700,10139.499387
-6.528653,700,10172.79685
20.297744,700,10206.180998
66.203087,700,10242.17947
22.856427,700,10275.744887
7.982782,700,10309.494604
40.831923,700,10344.73588
-20.86774,700,10378.864317
-6.286284,700,10412.566083
-19.327782,700,10446.096256
-12.713805,700,10482.390823
6.596239,700,10516.65779
-13.956907,700,10550.001523
33.311675,700,10584.800947
-0.046137,700,10620.641065
3.509939,700,10654.47975
-3.979436,700,10688.354404
36.609633,700,10722.004848
-47.43084,700,10757.058635
-39.299791,700,10790.186161
44.495142,700,10824.597018
15.150183,700,10858.141727
-14.58536,700,10892.994319
3.883009,700,10927.80802
20.498728,700,10961.671232
2.773187,700,10995.302601
-52.41234,700,11029.766944
-11.44207,700,11065.438627
-0.805265,700,11098.930912
23.972239,700,11132.624919
1.836191,700,11166.763007
-1.063906,700,11202.181361
21.047416,700,11236.11072
-19.633966,700,11269.483247
5.105101,700,11303.003662
4.627599,700,11338.845828
9.605983,700,11374.190446
50.978406,700,11406.585654
4.30975,700,11440.175483
37.638586,700,11475.955439
-1.139458,700,11508.873607
11.563322,700,11541.523308
1.033157,700,11574.926444
6.455723,700,11609.4423
18.481808,700,11643.035428
3.279102,700,11676.236186
29.115159,700,11709.972445
-14.691772,700,11744.80687
17.984096,700,11777.786088
16.048091,700,11810.837602
13.433146,700,11843.827757
-12.425378,700,11879.022352
-21.436374,700,11912.074587
16.471718,700,11944.451049
26.216693,700,11978.742489
-2.874669,700,12013.91191
-31.517737,700,12046.882648
0.310817,700,12080.253914
24.539022,700,12114.191715
-0.89069,700,12149.772788
19.854985,700,12184.041331
16.679959,700,12217.604213
14.680624,700,12251.769316
-1.201883,700,12286.652304
25.201444,700,12320.209773
-21.730564,700,12354.014524
-6.367848,700,12387.371371
-59.36642,700,12422.63081
24.822072,700,12456.759415
14.389779,700,12489.893194
-28.50095,700,12522.953714
34.776971,700,12558.177856
41.763631,700,12591.773118
-47.11537,700,12625.585371
-18.961546,700,12659.195411
7.058997,700,12694.951912
